Freg_ID,Freg_Desc,Minutos,NUTS1,NUTS2,NUTS3,Concelho
180705,Baldos,17.11,Continente,Norte,Douro,Moimenta da Beira
180706,Cabaços,18.58,Continente,Norte,Douro,Moimenta da Beira
180707,Caria,14.51,Continente,Norte,Douro,Moimenta da Beira
180708,Castelo,14.95,Continente,Norte,Douro,Moimenta da Beira
180709,Leomil,13.08,Continente,Norte,Douro,Moimenta da Beira
180710,Moimenta da Beira,13.03,Continente,Norte,Douro,Moimenta da Beira
180713,Passô,16.34,Continente,Norte,Douro,Moimenta da Beira
180717,Sarzedo,10.05,Continente,Norte,Douro,Moimenta da Beira
180719,Sever,13.67,Continente,Norte,Douro,Moimenta da Beira
180721,UF de Paradinha e Nagosa,13.69,Continente,Norte,Douro,Moimenta da Beira
180722,"UF de Pêra Velha, Aldeia de Nacomba e Ariz",15.56,Continente,Norte,Douro,Moimenta da Beira
180723,UF de Peva e Segões,15.73,Continente,Norte,Douro,Moimenta da Beira
180716,Vila da Rua,13.99,Continente,Norte,Douro,Moimenta da Beira
180720,Vilar,15.01,Continente,Norte,Douro,Moimenta da Beira
170701,Candedo,18.63,Continente,Norte,Douro,Murça
170703,Fiolhoso,17.93,Continente,Norte,Douro,Murça
170704,Jou,22.02,Continente,Norte,Douro,Murça
170705,Murça,13.02,Continente,Norte,Douro,Murça
170710,UF de Carva e Vilares,24.01,Continente,Norte,Douro,Murça
170711,UF de Noura e Palheiros,16.43,Continente,Norte,Douro,Murça
170708,Valongo de Milhais,10.79,Continente,Norte,Douro,Murça
181202,Beselga,16.86,Continente,Norte,Douro,Penedono
181203,Castainço,12.79,Continente,Norte,Douro,Penedono
181207,Penela da Beira,16.63,Continente,Norte,Douro,Penedono
181208,Póvoa de Penela,21.19,Continente,Norte,Douro,Penedono
181209,Souto,16.32,Continente,Norte,Douro,Penedono
181210,UF de Antas e Ourozinho,16.98,Continente,Norte,Douro,Penedono
181211,UF de Penedono e Granja,15.67,Continente,Norte,Douro,Penedono
170802,Fontelas,18.34,Continente,Norte,Douro,Peso da Régua
170805,Loureiro,22.99,Continente,Norte,Douro,Peso da Régua
170809,Sedielos,24.9,Continente,Norte,Douro,Peso da Régua
170813,UF de Galafura e Covelinhas,20.45,Continente,Norte,Douro,Peso da Régua
170814,UF de Moura Morta e Vinhós,24.51,Continente,Norte,Douro,Peso da Régua
170815,UF de Peso da Régua e Godim,16.41,Continente,Norte,Douro,Peso da Régua
170816,UF de Poiares e Canelas,22.36,Continente,Norte,Douro,Peso da Régua
170810,Vilarinho dos Freires,21.37,Continente,Norte,Douro,Peso da Régua
171001,Celeirós,16.5,Continente,Norte,Douro,Sabrosa
171002,Covas do Douro,21.04,Continente,Norte,Douro,Sabrosa
171004,Gouvinhas,19.38,Continente,Norte,Douro,Sabrosa
171007,Paços,17.87,Continente,Norte,Douro,Sabrosa
171005,Parada de Pinhão,15.98,Continente,Norte,Douro,Sabrosa
171009,Sabrosa,13.19,Continente,Norte,Douro,Sabrosa
171011,São Lourenço de Ribapinhão,16.44,Continente,Norte,Douro,Sabrosa
171013,Souto Maior,18.76,Continente,Norte,Douro,Sabrosa
171014,Torre do Pinhão,21.58,Continente,Norte,Douro,Sabrosa
171016,"UF de Provesende, Gouvães do Douro e São Cristóvão do Douro",18.42,Continente,Norte,Douro,Sabrosa
171017,UF de São Martinho de Antas e Paradela de Guiães,17,Continente,Norte,Douro,Sabrosa
171015,Vilarinho de São Romão,16.79,Continente,Norte,Douro,Sabrosa
171101,Alvações do Corgo,17.99,Continente,Norte,Douro,Santa Marta de Penaguião
171102,Cumieira,17.21,Continente,Norte,Douro,Santa Marta de Penaguião
171103,Fontes,20.45,Continente,Norte,Douro,Santa Marta de Penaguião
171106,Medrões,22.89,Continente,Norte,Douro,Santa Marta de Penaguião
171110,Sever,15.58,Continente,Norte,Douro,Santa Marta de Penaguião
171111,UF de Lobrigos (São Miguel e São João Baptista) e Sanhoane,16.91,Continente,Norte,Douro,Santa Marta de Penaguião
171112,UF de Louredo e Fornelos,24.5,Continente,Norte,Douro,Santa Marta de Penaguião
181501,Castanheiro do Sul,21.18,Continente,Norte,Douro,São João da Pesqueira
181502,Ervedosa do Douro,15.8,Continente,Norte,Douro,São João da Pesqueira
181504,Nagozelo do Douro,15.2,Continente,Norte,Douro,São João da Pesqueira
181505,Paredes da Beira,21.93,Continente,Norte,Douro,São João da Pesqueira
181507,Riodades,18.73,Continente,Norte,Douro,São João da Pesqueira
181509,Soutelo do Douro,13.09,Continente,Norte,Douro,São João da Pesqueira
181515,UF de São João da Pesqueira e Várzea de Trevões,13.59,Continente,Norte,Douro,São João da Pesqueira
181516,UF de Trevões e Espinhosa,16.5,Continente,Norte,Douro,São João da Pesqueira
181517,UF de Vilarouco e Pereiros,16.91,Continente,Norte,Douro,São João da Pesqueira
181511,Vale de Figueira,20.14,Continente,Norte,Douro,São João da Pesqueira
181512,Valongo dos Azeites,17.58,Continente,Norte,Douro,São João da Pesqueira
181801,Arnas,16.38,Continente,Norte,Douro,Sernancelhe
181802,Carregal,15.59,Continente,Norte,Douro,Sernancelhe
181803,Chosendo,17.91,Continente,Norte,Douro,Sernancelhe
181804,Cunha,13.6,Continente,Norte,Douro,Sernancelhe
181806,Faia,17.2,Continente,Norte,Douro,Sernancelhe
181810,Granjal,13.3,Continente,Norte,Douro,Sernancelhe
181811,Lamosa,18.02,Continente,Norte,Douro,Sernancelhe
181814,Quintela,20.33,Continente,Norte,Douro,Sernancelhe
181818,UF de Ferreirim e Macieira,15.66,Continente,Norte,Douro,Sernancelhe
181819,UF de Fonte Arcada e Escurquela,20.65,Continente,Norte,Douro,Sernancelhe
181820,UF de Penso e Freixinho,16.17,Continente,Norte,Douro,Sernancelhe
181821,UF de Sernancelhe e Sarzeda,13.11,Continente,Norte,Douro,Sernancelhe
181817,Vila da Ponte,15.6,Continente,Norte,Douro,Sernancelhe
181901,Adorigo,13.88,Continente,Norte,Douro,Tabuaço
181902,Arcos,24.84,Continente,Norte,Douro,Tabuaço
181904,Chavães,14.17,Continente,Norte,Douro,Tabuaço
181905,Desejosa,16.8,Continente,Norte,Douro,Tabuaço
181906,Granja do Tedo,21.94,Continente,Norte,Douro,Tabuaço
181908,Longa,19.42,Continente,Norte,Douro,Tabuaço
181913,Sendim,22.05,Continente,Norte,Douro,Tabuaço
181914,Tabuaço,14.05,Continente,Norte,Douro,Tabuaço
181918,UF de Barcos e Santa Leocádia,15.24,Continente,Norte,Douro,Tabuaço
181919,UF de Paradela e Granjinha,18.61,Continente,Norte,Douro,Tabuaço
181920,UF de Pinheiros e Vale de Figueira,15.3,Continente,Norte,Douro,Tabuaço
181921,UF de Távora e Pereiro,23.33,Continente,Norte,Douro,Tabuaço
181917,Valença do Douro,18.02,Continente,Norte,Douro,Tabuaço
182004,Mondim da Beira,16.25,Continente,Norte,Douro,Tarouca
182005,Salzedas,21.99,Continente,Norte,Douro,Tarouca
182006,São João de Tarouca,20.25,Continente,Norte,Douro,Tarouca
182011,UF de Gouviães e Ucanha,18.26,Continente,Norte,Douro,Tarouca
182012,UF de Granja Nova e Vila Chã da Beira,16.89,Continente,Norte,Douro,Tarouca
182013,UF de Tarouca e Dálvares,15.26,Continente,Norte,Douro,Tarouca
182009,Várzea da Serra,18.54,Continente,Norte,Douro,Tarouca
040901,Açoreira,15,Continente,Norte,Douro,Torre de Moncorvo
040903,Cabeça Boa,18.6,Continente,Norte,Douro,Torre de Moncorvo
040905,Carviçais,18.67,Continente,Norte,Douro,Torre de Moncorvo
040906,Castedo,26.72,Continente,Norte,Douro,Torre de Moncorvo
040909,Horta da Vilariça,18.24,Continente,Norte,Douro,Torre de Moncorvo
040910,Larinho,16.63,Continente,Norte,Douro,Torre de Moncorvo
040911,Lousa,19.35,Continente,Norte,Douro,Torre de Moncorvo
040913,Mós,35.46,Continente,Norte,Douro,Torre de Moncorvo
040916,Torre de Moncorvo,12.62,Continente,Norte,Douro,Torre de Moncorvo
040918,UF de Adeganha e Cardanha,18.6,Continente,Norte,Douro,Torre de Moncorvo
040919,UF de Felgar e Souto da Velha,14.03,Continente,Norte,Douro,Torre de Moncorvo
040920,UF de Felgueiras e Maçores,15.29,Continente,Norte,Douro,Torre de Moncorvo
040921,UF de Urros e Peredo dos Castelhanos,26.37,Continente,Norte,Douro,Torre de Moncorvo
091401,Almendra,17.55,Continente,Norte,Douro,Vila Nova de Foz Côa
091402,Castelo Melhor,16.38,Continente,Norte,Douro,Vila Nova de Foz Côa
091403,Cedovim,19.42,Continente,Norte,Douro,Vila Nova de Foz Côa
091404,Chãs,18.73,Continente,Norte,Douro,Vila Nova de Foz Côa
091405,Custóias,22.87,Continente,Norte,Douro,Vila Nova de Foz Côa
091418,Freixo de Numão,15.92,Continente,Norte,Douro,Vila Nova de Foz Côa
091407,Horta,21.57,Continente,Norte,Douro,Vila Nova de Foz Côa
091410,Muxagata,14.57,Continente,Norte,Douro,Vila Nova de Foz Côa
091411,Numão,23.28,Continente,Norte,Douro,Vila Nova de Foz Côa
091412,Santa Comba,25.53,Continente,Norte,Douro,Vila Nova de Foz Côa
091414,Sebadelhe,17.23,Continente,Norte,Douro,Vila Nova de Foz Côa
091415,Seixas,23.07,Continente,Norte,Douro,Vila Nova de Foz Côa
091416,Touça,17.25,Continente,Norte,Douro,Vila Nova de Foz Côa
091419,Vila Nova de Foz Côa,13.25,Continente,Norte,Douro,Vila Nova de Foz Côa
171401,Abaças,20.84,Continente,Norte,Douro,Vila Real
171403,Andrães,16.9,Continente,Norte,Douro,Vila Real
171404,Arroios,13.75,Continente,Norte,Douro,Vila Real
171406,Campeã,19.61,Continente,Norte,Douro,Vila Real
171409,Folhadela,15.32,Continente,Norte,Douro,Vila Real
171410,Guiães,18.62,Continente,Norte,Douro,Vila Real
171414,Lordelo,15.58,Continente,Norte,Douro,Vila Real
171415,Mateus,15.24,Continente,Norte,Douro,Vila Real
171416,Mondrões,19.09,Continente,Norte,Douro,Vila Real
171420,Parada de Cunhos,16.03,Continente,Norte,Douro,Vila Real
171426,Torgueda,16.82,Continente,Norte,Douro,Vila Real
171431,UF de Adoufe e Vilarinho de Samardã,17.72,Continente,Norte,Douro,Vila Real
171432,UF de Borbela e Lamas de Olo,15.19,Continente,Norte,Douro,Vila Real
171433,UF de Constantim e Vale de Nogueiras,16.19,Continente,Norte,Douro,Vila Real
171434,UF de Mouçós e Lamares,14.94,Continente,Norte,Douro,Vila Real
171435,UF de Nogueira e Ermida,19.67,Continente,Norte,Douro,Vila Real
171436,"UF de Pena, Quintã e Vila Cova",20.42,Continente,Norte,Douro,Vila Real
171437,UF de São Tomé do Castelo e Justes,17.2,Continente,Norte,Douro,Vila Real
171429,Vila Marim,16.04,Continente,Norte,Douro,Vila Real
171438,Vila Real,15.27,Continente,Norte,Douro,Vila Real
040102,Alfândega da Fé,12.96,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040103,Cerejais,13,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040111,Sambade,18.66,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040121,"UF de Agrobom, Saldonha e Vale Pereiro",20.67,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040122,"UF de Eucisia, Gouveia e Valverde",15.39,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040123,UF de Ferradosa e Sendim da Serra,13.32,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040124,UF de Gebelim e Soeima,18.29,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040125,UF de Parada e Sendim da Ribeira,24.82,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040126,UF de Pombal e Vales,16.02,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040118,Vilar Chão,17.63,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040119,Vilarelhos,15.68,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040120,Vilares de Vilariça,23.45,Continente,Norte,Terras de Trás-os-Montes,Alfândega da Fé
040201,Alfaião,18.45,Continente,Norte,Terras de Trás-os-Montes,Bragança
040203,Babe,20.73,Continente,Norte,Terras de Trás-os-Montes,Bragança
040204,Baçal,14.97,Continente,Norte,Terras de Trás-os-Montes,Bragança
040206,Carragosa,18.04,Continente,Norte,Terras de Trás-os-Montes,Bragança
040209,Castro de Avelãs,13.36,Continente,Norte,Terras de Trás-os-Montes,Bragança
040210,Coelhoso,16.3,Continente,Norte,Terras de Trás-os-Montes,Bragança
040212,Donai,12.9,Continente,Norte,Terras de Trás-os-Montes,Bragança
040213,Espinhosela,28.14,Continente,Norte,Terras de Trás-os-Montes,Bragança
040215,França,19.55,Continente,Norte,Terras de Trás-os-Montes,Bragança
040216,Gimonde,13.59,Continente,Norte,Terras de Trás-os-Montes,Bragança
040217,Gondesende,15.73,Continente,Norte,Terras de Trás-os-Montes,Bragança
040218,Gostei,14.93,Continente,Norte,Terras de Trás-os-Montes,Bragança
040219,Grijó de Parada,20.24,Continente,Norte,Terras de Trás-os-Montes,Bragança
040221,Macedo do Mato,14.82,Continente,Norte,Terras de Trás-os-Montes,Bragança
040224,Mós,11.96,Continente,Norte,Terras de Trás-os-Montes,Bragança
040225,Nogueira,14.52,Continente,Norte,Terras de Trás-os-Montes,Bragança
040226,Outeiro,20.72,Continente,Norte,Terras de Trás-os-Montes,Bragança
040229,Parâmio,21.86,Continente,Norte,Terras de Trás-os-Montes,Bragança
040230,Pinela,27.66,Continente,Norte,Terras de Trás-os-Montes,Bragança
040232,Quintanilha,17.6,Continente,Norte,Terras de Trás-os-Montes,Bragança
040233,Quintela de Lampaças,19.52,Continente,Norte,Terras de Trás-os-Montes,Bragança
040234,Rabal,16.71,Continente,Norte,Terras de Trás-os-Montes,Bragança
040236,Rebordãos,12.17,Continente,Norte,Terras de Trás-os-Montes,Bragança
040239,Salsas,20,Continente,Norte,Terras de Trás-os-Montes,Bragança
040240,Samil,12.92,Continente,Norte,Terras de Trás-os-Montes,Bragança
040241,Santa Comba de Rossas,16.88,Continente,Norte,Terras de Trás-os-Montes,Bragança
040244,São Pedro de Sarracenos,12.93,Continente,Norte,Terras de Trás-os-Montes,Bragança
040246,Sendas,20.35,Continente,Norte,Terras de Trás-os-Montes,Bragança
040247,Serapicos,13.86,Continente,Norte,Terras de Trás-os-Montes,Bragança
040248,Sortes,19.08,Continente,Norte,Terras de Trás-os-Montes,Bragança
040250,UF de Aveleda e Rio de Onor,13.8,Continente,Norte,Terras de Trás-os-Montes,Bragança
040251,UF de Castrelos e Carrazedo,17.63,Continente,Norte,Terras de Trás-os-Montes,Bragança
040252,"UF de Izeda, Calvelhe e Paradinha Nova",15.28,Continente,Norte,Terras de Trás-os-Montes,Bragança
040253,UF de Parada e Faílde,18.41,Continente,Norte,Terras de Trás-os-Montes,Bragança
040254,UF de Rebordainhos e Pombares,15.46,Continente,Norte,Terras de Trás-os-Montes,Bragança
040255,UF de Rio Frio e Milhão,20.01,Continente,Norte,Terras de Trás-os-Montes,Bragança
040256,UF de São Julião de Palácios e Deilão,22.4,Continente,Norte,Terras de Trás-os-Montes,Bragança
040257,"UF de Sé, Santa Maria e Meixedo",12.85,Continente,Norte,Terras de Trás-os-Montes,Bragança
040249,Zoio,24.04,Continente,Norte,Terras de Trás-os-Montes,Bragança
040502,Amendoeira,13.54,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040503,Arcas,23.3,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040507,Carrapatas,12.86,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040509,Chacim,21.34,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040510,Cortiços,16.05,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040511,Corujas,16.89,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040514,Ferreira,21.78,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040515,Grijó,13.19,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040516,Lagoa,19.26,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040517,Lamalonga,17.68,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040518,Lamas,13.77,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040519,Lombo,22.71,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040520,Macedo de Cavaleiros,13.9,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040521,Morais,16.24,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040523,Olmos,17.55,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040524,Peredo,29.13,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040526,Salselas,19.14,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040528,Sezulfe,13.77,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040530,Talhas,21.96,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040539,UF de Ala e Vilarinho do Monte,16.03,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040540,UF de Bornes e Burga,21.04,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040541,UF de Castelãos e Vilar do Monte,12.24,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040542,"UF de Espadanedo, Edroso, Murçós e Soutelo Mourisco",19.67,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040543,UF de Podence e Santa Combinha,17.28,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040544,UF de Talhinhas e Bagueixe,27.31,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040532,Vale Benfeito,12.67,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040533,Vale da Porca,13.05,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040534,Vale de Prados,12.49,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040536,Vilarinho de Agrochão,24.16,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040538,Vinhas,19.47,Continente,Norte,Terras de Trás-os-Montes,Macedo de Cavaleiros
040604,Duas Igrejas,15.02,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040605,Genísio,19.63,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040607,Malhadas,10.51,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040608,Miranda do Douro,12.43,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040609,Palaçoulo,15.13,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040611,Picote,16.36,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040612,Póvoa,17.16,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040613,São Martinho de Angueira,23.4,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040618,UF de Constantim e Cicouro,19.6,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040619,UF de Ifanes e Paradela,12.95,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040620,UF de Sendim e Atenor,13.77,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040621,UF de Silva e Águas Vivas,13.37,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040616,Vila Chã de Braciosa,12.02,Continente,Norte,Terras de Trás-os-Montes,Miranda do Douro
040701,Abambres,13.74,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040702,Abreiro,25.32,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040703,Aguieiras,13.78,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040704,Alvites,23.78,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040708,Bouça,18.47,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040709,Cabanelas,16.67,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040710,Caravelas,23.79,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040711,Carvalhais,14.34,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040712,Cedães,17.73,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040713,Cobro,17.86,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040714,Fradizela,16.19,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040716,Frechas,14.46,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040718,Lamas de Orelhão,13.94,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040720,Mascarenhas,15.74,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040721,Mirandela,13.28,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040722,Múrias,15.47,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040724,Passos,16.13,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040727,São Pedro Velho,19.23,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040728,São Salvador,13.34,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040729,Suçães,15.66,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040730,Torre de Dona Chama,14.51,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040738,UF de Avantos e Romeu,16.4,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040739,"UF de Avidagos, Navalho e Pereira",20.81,Continente,Norte,Terras de Trás-os-Montes,Mirandela
040740,"UF de Barcel, Marmelos e Valverde da Gestosa",21.06,Continente,Norte,Terras de Trás-os-Montes,Mirandela
