Variavel,Categoria,Geo,Geo_Desc,Ano,Valor,Var_Num,Cat_Num,DescLocal,YCoord,XCoord
Escolaridade,Secundária,NL,Netherlands,2024,14.8,4,2,Inicio,955,15.4
Escolaridade,Secundária,NL,Netherlands,2024,14.8,4,2,Fim,957,14.8
Escolaridade,Secundária,NO,Norway,2024,13.2,4,2,Inicio,955,15.7
Escolaridade,Secundária,NO,Norway,2024,13.2,4,2,Fim,957,13.2
Escolaridade,Secundária,PL,Poland,2024,18.1,4,2,Inicio,955,16
Escolaridade,Secundária,PL,Poland,2024,18.1,4,2,Fim,957,18.1
Escolaridade,Secundária,PT,Portugal,2024,15.1,4,2,Inicio,955,19.7
Escolaridade,Secundária,PT,Portugal,2024,15.1,4,2,Fim,957,15.1
Escolaridade,Secundária,RO,Romania,2024,21.3,4,2,Inicio,955,27.9
Escolaridade,Secundária,RO,Romania,2024,21.3,4,2,Fim,957,21.3
Escolaridade,Secundária,RS,Serbia,2024,21.7,4,2,Inicio,955,24.3
Escolaridade,Secundária,RS,Serbia,2024,21.7,4,2,Fim,957,21.7
Escolaridade,Secundária,SE,Sweden,2024,14.1,4,2,Inicio,955,17.5
Escolaridade,Secundária,SE,Sweden,2024,14.1,4,2,Fim,957,14.1
Escolaridade,Secundária,SI,Slovenia,2024,15.2,4,2,Inicio,955,14.4
Escolaridade,Secundária,SI,Slovenia,2024,15.2,4,2,Fim,957,15.2
Escolaridade,Secundária,SK,Slovakia,2024,15.8,4,2,Inicio,955,18.3
Escolaridade,Secundária,SK,Slovakia,2024,15.8,4,2,Fim,957,15.8
Escolaridade,Secundária,TR,Türkiye,2024,21.3,4,2,Inicio,955,30.4
Escolaridade,Secundária,TR,Türkiye,2024,21.3,4,2,Fim,957,21.3
Escolaridade,Terciária,AT,Austria,2024,11.9,4,3,Inicio,952,16.9
Escolaridade,Terciária,AT,Austria,2024,11.9,4,3,Fim,954,11.9
Escolaridade,Terciária,BE,Belgium,2024,9,4,3,Inicio,952,18.2
Escolaridade,Terciária,BE,Belgium,2024,9,4,3,Fim,954,9
Escolaridade,Terciária,BG,Bulgaria,2024,11.4,4,3,Inicio,952,30.3
Escolaridade,Terciária,BG,Bulgaria,2024,11.4,4,3,Fim,954,11.4
Escolaridade,Terciária,CY,Cyprus,2024,6.6,4,3,Inicio,952,17.1
Escolaridade,Terciária,CY,Cyprus,2024,6.6,4,3,Fim,954,6.6
Escolaridade,Terciária,CZ,Czechia,2024,4.2,4,3,Inicio,952,11.3
Escolaridade,Terciária,CZ,Czechia,2024,4.2,4,3,Fim,954,4.2
Escolaridade,Terciária,DE,Germany,2024,11.9,4,3,Inicio,952,21.1
Escolaridade,Terciária,DE,Germany,2024,11.9,4,3,Fim,954,11.9
Escolaridade,Terciária,DK,Denmark,2024,12.9,4,3,Inicio,952,18
Escolaridade,Terciária,DK,Denmark,2024,12.9,4,3,Fim,954,12.9
Escolaridade,Terciária,EE,Estonia,2024,17,4,3,Inicio,952,22.2
Escolaridade,Terciária,EE,Estonia,2024,17,4,3,Fim,954,17
Escolaridade,Terciária,EL,Greece,2024,10.9,4,3,Inicio,952,26.9
Escolaridade,Terciária,EL,Greece,2024,10.9,4,3,Fim,954,10.9
Escolaridade,Terciária,ES,Spain,2024,13.4,4,3,Inicio,952,25.8
Escolaridade,Terciária,ES,Spain,2024,13.4,4,3,Fim,954,13.4
Escolaridade,Terciária,FI,Finland,2024,7.1,4,3,Inicio,952,16.8
Escolaridade,Terciária,FI,Finland,2024,7.1,4,3,Fim,954,7.1
Escolaridade,Terciária,FR,France,2024,9.5,4,3,Inicio,952,20.5
Escolaridade,Terciária,FR,France,2024,9.5,4,3,Fim,954,9.5
Escolaridade,Terciária,HR,Croatia,2024,6.9,4,3,Inicio,952,21.7
Escolaridade,Terciária,HR,Croatia,2024,6.9,4,3,Fim,954,6.9
Escolaridade,Terciária,HU,Hungary,2024,6.1,4,3,Inicio,952,20.2
Escolaridade,Terciária,HU,Hungary,2024,6.1,4,3,Fim,954,6.1
Escolaridade,Terciária,IE,Ireland,2024,8.2,4,3,Inicio,952,17.1
Escolaridade,Terciária,IE,Ireland,2024,8.2,4,3,Fim,954,8.2
Escolaridade,Terciária,IT,Italy,2024,9.9,4,3,Inicio,952,23.1
Escolaridade,Terciária,IT,Italy,2024,9.9,4,3,Fim,954,9.9
Escolaridade,Terciária,LT,Lithuania,2024,13.3,4,3,Inicio,952,25.8
Escolaridade,Terciária,LT,Lithuania,2024,13.3,4,3,Fim,954,13.3
Escolaridade,Terciária,LU,Luxembourg,2024,8.5,4,3,Inicio,952,20
Escolaridade,Terciária,LU,Luxembourg,2024,8.5,4,3,Fim,954,8.5
Escolaridade,Terciária,LV,Latvia,2024,13.2,4,3,Inicio,952,24.3
Escolaridade,Terciária,LV,Latvia,2024,13.2,4,3,Fim,954,13.2
Escolaridade,Terciária,MT,Malta,2024,8.4,4,3,Inicio,952,19.7
Escolaridade,Terciária,MT,Malta,2024,8.4,4,3,Fim,954,8.4
Escolaridade,Terciária,NL,Netherlands,2024,10.2,4,3,Inicio,952,15.4
Escolaridade,Terciária,NL,Netherlands,2024,10.2,4,3,Fim,954,10.2
Escolaridade,Terciária,NO,Norway,2024,12.5,4,3,Inicio,952,15.7
Escolaridade,Terciária,NO,Norway,2024,12.5,4,3,Fim,954,12.5
Escolaridade,Terciária,PL,Poland,2024,6.9,4,3,Inicio,952,16
Escolaridade,Terciária,PL,Poland,2024,6.9,4,3,Fim,954,6.9
Escolaridade,Terciária,PT,Portugal,2024,8,4,3,Inicio,952,19.7
Escolaridade,Terciária,PT,Portugal,2024,8,4,3,Fim,954,8
Escolaridade,Terciária,RO,Romania,2024,3.7,4,3,Inicio,952,27.9
Escolaridade,Terciária,RO,Romania,2024,3.7,4,3,Fim,954,3.7
Escolaridade,Terciária,RS,Serbia,2024,8,4,3,Inicio,952,24.3
Escolaridade,Terciária,RS,Serbia,2024,8,4,3,Fim,954,8
Escolaridade,Terciária,SE,Sweden,2024,11.1,4,3,Inicio,952,17.5
Escolaridade,Terciária,SE,Sweden,2024,11.1,4,3,Fim,954,11.1
Escolaridade,Terciária,SI,Slovenia,2024,6.4,4,3,Inicio,952,14.4
Escolaridade,Terciária,SI,Slovenia,2024,6.4,4,3,Fim,954,6.4
Escolaridade,Terciária,SK,Slovakia,2024,9.7,4,3,Inicio,952,18.3
Escolaridade,Terciária,SK,Slovakia,2024,9.7,4,3,Fim,954,9.7
Escolaridade,Terciária,TR,Türkiye,2024,9.3,4,3,Inicio,952,30.4
Escolaridade,Terciária,TR,Türkiye,2024,9.3,4,3,Fim,954,9.3
Alojamento,Proprietário com hipoteca,AT,Austria,2024,7.1,8,1,Inicio,843,16.9
Alojamento,Proprietário com hipoteca,AT,Austria,2024,7.1,8,1,Fim,845,7.1
Alojamento,Proprietário com hipoteca,BE,Belgium,2024,7.5,8,1,Inicio,843,18.2
Alojamento,Proprietário com hipoteca,BE,Belgium,2024,7.5,8,1,Fim,845,7.5
Alojamento,Proprietário com hipoteca,BG,Bulgaria,2024,23.1,8,1,Inicio,843,30.3
Alojamento,Proprietário com hipoteca,BG,Bulgaria,2024,23.1,8,1,Fim,845,23.1
Alojamento,Proprietário com hipoteca,CY,Cyprus,2024,6.8,8,1,Inicio,843,17.1
Alojamento,Proprietário com hipoteca,CY,Cyprus,2024,6.8,8,1,Fim,845,6.8
Alojamento,Proprietário com hipoteca,CZ,Czechia,2024,4.7,8,1,Inicio,843,11.3
Alojamento,Proprietário com hipoteca,CZ,Czechia,2024,4.7,8,1,Fim,845,4.7
Alojamento,Proprietário com hipoteca,DE,Germany,2024,8.9,8,1,Inicio,843,21.1
Alojamento,Proprietário com hipoteca,DE,Germany,2024,8.9,8,1,Fim,845,8.9
Alojamento,Proprietário com hipoteca,DK,Denmark,2024,7.5,8,1,Inicio,843,18
Alojamento,Proprietário com hipoteca,DK,Denmark,2024,7.5,8,1,Fim,845,7.5
Alojamento,Proprietário com hipoteca,EE,Estonia,2024,8.1,8,1,Inicio,843,22.2
Alojamento,Proprietário com hipoteca,EE,Estonia,2024,8.1,8,1,Fim,845,8.1
Alojamento,Proprietário com hipoteca,EL,Greece,2024,22,8,1,Inicio,843,26.9
Alojamento,Proprietário com hipoteca,EL,Greece,2024,22,8,1,Fim,845,22
Alojamento,Proprietário com hipoteca,ES,Spain,2024,18.9,8,1,Inicio,843,25.8
Alojamento,Proprietário com hipoteca,ES,Spain,2024,18.9,8,1,Fim,845,18.9
Alojamento,Proprietário com hipoteca,FI,Finland,2024,6.1,8,1,Inicio,843,16.8
Alojamento,Proprietário com hipoteca,FI,Finland,2024,6.1,8,1,Fim,845,6.1
Alojamento,Proprietário com hipoteca,FR,France,2024,8.3,8,1,Inicio,843,20.5
Alojamento,Proprietário com hipoteca,FR,France,2024,8.3,8,1,Fim,845,8.3
Alojamento,Proprietário com hipoteca,HR,Croatia,2024,7.8,8,1,Inicio,843,21.7
Alojamento,Proprietário com hipoteca,HR,Croatia,2024,7.8,8,1,Fim,845,7.8
Alojamento,Proprietário com hipoteca,HU,Hungary,2024,10.1,8,1,Inicio,843,20.2
Alojamento,Proprietário com hipoteca,HU,Hungary,2024,10.1,8,1,Fim,845,10.1
Alojamento,Proprietário com hipoteca,IE,Ireland,2024,6.4,8,1,Inicio,843,17.1
Alojamento,Proprietário com hipoteca,IE,Ireland,2024,6.4,8,1,Fim,845,6.4
Alojamento,Proprietário com hipoteca,IT,Italy,2024,12.7,8,1,Inicio,843,23.1
Alojamento,Proprietário com hipoteca,IT,Italy,2024,12.7,8,1,Fim,845,12.7
Alojamento,Proprietário com hipoteca,LT,Lithuania,2024,8.4,8,1,Inicio,843,25.8
Alojamento,Proprietário com hipoteca,LT,Lithuania,2024,8.4,8,1,Fim,845,8.4
Alojamento,Proprietário com hipoteca,LU,Luxembourg,2024,13.6,8,1,Inicio,843,20
Alojamento,Proprietário com hipoteca,LU,Luxembourg,2024,13.6,8,1,Fim,845,13.6
Alojamento,Proprietário com hipoteca,LV,Latvia,2024,4.4,8,1,Inicio,843,24.3
Alojamento,Proprietário com hipoteca,LV,Latvia,2024,4.4,8,1,Fim,845,4.4
Alojamento,Proprietário com hipoteca,MT,Malta,2024,8,8,1,Inicio,843,19.7
Alojamento,Proprietário com hipoteca,MT,Malta,2024,8,8,1,Fim,845,8
Alojamento,Proprietário com hipoteca,NL,Netherlands,2024,5.4,8,1,Inicio,843,15.4
Alojamento,Proprietário com hipoteca,NL,Netherlands,2024,5.4,8,1,Fim,845,5.4
Alojamento,Proprietário com hipoteca,NO,Norway,2024,7.5,8,1,Inicio,843,15.7
Alojamento,Proprietário com hipoteca,NO,Norway,2024,7.5,8,1,Fim,845,7.5
Alojamento,Proprietário com hipoteca,PL,Poland,2024,6.6,8,1,Inicio,843,16
Alojamento,Proprietário com hipoteca,PL,Poland,2024,6.6,8,1,Fim,845,6.6
Alojamento,Proprietário com hipoteca,PT,Portugal,2024,9.7,8,1,Inicio,843,19.7
Alojamento,Proprietário com hipoteca,PT,Portugal,2024,9.7,8,1,Fim,845,9.7
Alojamento,Proprietário com hipoteca,RO,Romania,2024,6.4,8,1,Inicio,843,27.9
Alojamento,Proprietário com hipoteca,RO,Romania,2024,6.4,8,1,Fim,845,6.4
Alojamento,Proprietário com hipoteca,RS,Serbia,2024,5.4,8,1,Inicio,843,24.3
Alojamento,Proprietário com hipoteca,RS,Serbia,2024,5.4,8,1,Fim,845,5.4
Alojamento,Proprietário com hipoteca,SE,Sweden,2024,5.9,8,1,Inicio,843,17.5
Alojamento,Proprietário com hipoteca,SE,Sweden,2024,5.9,8,1,Fim,845,5.9
Alojamento,Proprietário com hipoteca,SI,Slovenia,2024,5.7,8,1,Inicio,843,14.4
Alojamento,Proprietário com hipoteca,SI,Slovenia,2024,5.7,8,1,Fim,845,5.7
Alojamento,Proprietário com hipoteca,SK,Slovakia,2024,12.1,8,1,Inicio,843,18.3
Alojamento,Proprietário com hipoteca,SK,Slovakia,2024,12.1,8,1,Fim,845,12.1
Alojamento,Proprietário com hipoteca,TR,Türkiye,2024,13.1,8,1,Inicio,843,30.4
Alojamento,Proprietário com hipoteca,TR,Türkiye,2024,13.1,8,1,Fim,845,13.1
Alojamento,Proprietário sem hipoteca,AT,Austria,2024,9.6,8,2,Inicio,840,16.9
Alojamento,Proprietário sem hipoteca,AT,Austria,2024,9.6,8,2,Fim,842,9.6
Alojamento,Proprietário sem hipoteca,BE,Belgium,2024,13.9,8,2,Inicio,840,18.2
Alojamento,Proprietário sem hipoteca,BE,Belgium,2024,13.9,8,2,Fim,842,13.9
Alojamento,Proprietário sem hipoteca,BG,Bulgaria,2024,29.2,8,2,Inicio,840,30.3
Alojamento,Proprietário sem hipoteca,BG,Bulgaria,2024,29.2,8,2,Fim,842,29.2
Alojamento,Proprietário sem hipoteca,CY,Cyprus,2024,12.9,8,2,Inicio,840,17.1
Alojamento,Proprietário sem hipoteca,CY,Cyprus,2024,12.9,8,2,Fim,842,12.9
Alojamento,Proprietário sem hipoteca,CZ,Czechia,2024,7.5,8,2,Inicio,840,11.3
Alojamento,Proprietário sem hipoteca,CZ,Czechia,2024,7.5,8,2,Fim,842,7.5
Alojamento,Proprietário sem hipoteca,DE,Germany,2024,12.7,8,2,Inicio,840,21.1
Alojamento,Proprietário sem hipoteca,DE,Germany,2024,12.7,8,2,Fim,842,12.7
Alojamento,Proprietário sem hipoteca,DK,Denmark,2024,16.1,8,2,Inicio,840,18
Alojamento,Proprietário sem hipoteca,DK,Denmark,2024,16.1,8,2,Fim,842,16.1
Alojamento,Proprietário sem hipoteca,EE,Estonia,2024,23.5,8,2,Inicio,840,22.2
Alojamento,Proprietário sem hipoteca,EE,Estonia,2024,23.5,8,2,Fim,842,23.5
Alojamento,Proprietário sem hipoteca,EL,Greece,2024,24.6,8,2,Inicio,840,26.9
Alojamento,Proprietário sem hipoteca,EL,Greece,2024,24.6,8,2,Fim,842,24.6
Alojamento,Proprietário sem hipoteca,ES,Spain,2024,20.5,8,2,Inicio,840,25.8
Alojamento,Proprietário sem hipoteca,ES,Spain,2024,20.5,8,2,Fim,842,20.5
Alojamento,Proprietário sem hipoteca,FI,Finland,2024,10.2,8,2,Inicio,840,16.8
Alojamento,Proprietário sem hipoteca,FI,Finland,2024,10.2,8,2,Fim,842,10.2
Alojamento,Proprietário sem hipoteca,FR,France,2024,11.9,8,2,Inicio,840,20.5
Alojamento,Proprietário sem hipoteca,FR,France,2024,11.9,8,2,Fim,842,11.9
Alojamento,Proprietário sem hipoteca,HR,Croatia,2024,21.8,8,2,Inicio,840,21.7
Alojamento,Proprietário sem hipoteca,HR,Croatia,2024,21.8,8,2,Fim,842,21.8
Alojamento,Proprietário sem hipoteca,HU,Hungary,2024,20.9,8,2,Inicio,840,20.2
Alojamento,Proprietário sem hipoteca,HU,Hungary,2024,20.9,8,2,Fim,842,20.9
Alojamento,Proprietário sem hipoteca,IE,Ireland,2024,14.8,8,2,Inicio,840,17.1
Alojamento,Proprietário sem hipoteca,IE,Ireland,2024,14.8,8,2,Fim,842,14.8
Alojamento,Proprietário sem hipoteca,IT,Italy,2024,20.4,8,2,Inicio,840,23.1
Alojamento,Proprietário sem hipoteca,IT,Italy,2024,20.4,8,2,Fim,842,20.4
Alojamento,Proprietário sem hipoteca,LT,Lithuania,2024,26.9,8,2,Inicio,840,25.8
Alojamento,Proprietário sem hipoteca,LT,Lithuania,2024,26.9,8,2,Fim,842,26.9
Alojamento,Proprietário sem hipoteca,LU,Luxembourg,2024,13,8,2,Inicio,840,20
Alojamento,Proprietário sem hipoteca,LU,Luxembourg,2024,13,8,2,Fim,842,13
Alojamento,Proprietário sem hipoteca,LV,Latvia,2024,25.4,8,2,Inicio,840,24.3
Alojamento,Proprietário sem hipoteca,LV,Latvia,2024,25.4,8,2,Fim,842,25.4
Alojamento,Proprietário sem hipoteca,MT,Malta,2024,18.5,8,2,Inicio,840,19.7
Alojamento,Proprietário sem hipoteca,MT,Malta,2024,18.5,8,2,Fim,842,18.5
Alojamento,Proprietário sem hipoteca,NL,Netherlands,2024,15.1,8,2,Inicio,840,15.4
Alojamento,Proprietário sem hipoteca,NL,Netherlands,2024,15.1,8,2,Fim,842,15.1
Alojamento,Proprietário sem hipoteca,NO,Norway,2024,9.2,8,2,Inicio,840,15.7
Alojamento,Proprietário sem hipoteca,NO,Norway,2024,9.2,8,2,Fim,842,9.2
Alojamento,Proprietário sem hipoteca,PL,Poland,2024,16.1,8,2,Inicio,840,16
Alojamento,Proprietário sem hipoteca,PL,Poland,2024,16.1,8,2,Fim,842,16.1
Alojamento,Proprietário sem hipoteca,PT,Portugal,2024,21.4,8,2,Inicio,840,19.7
Alojamento,Proprietário sem hipoteca,PT,Portugal,2024,21.4,8,2,Fim,842,21.4
Alojamento,Proprietário sem hipoteca,RO,Romania,2024,28,8,2,Inicio,840,27.9
Alojamento,Proprietário sem hipoteca,RO,Romania,2024,28,8,2,Fim,842,28
Alojamento,Proprietário sem hipoteca,RS,Serbia,2024,24,8,2,Inicio,840,24.3
Alojamento,Proprietário sem hipoteca,RS,Serbia,2024,24,8,2,Fim,842,24
Alojamento,Proprietário sem hipoteca,SE,Sweden,2024,15.2,8,2,Inicio,840,17.5
Alojamento,Proprietário sem hipoteca,SE,Sweden,2024,15.2,8,2,Fim,842,15.2
Alojamento,Proprietário sem hipoteca,SI,Slovenia,2024,13.8,8,2,Inicio,840,14.4
Alojamento,Proprietário sem hipoteca,SI,Slovenia,2024,13.8,8,2,Fim,842,13.8
Alojamento,Proprietário sem hipoteca,SK,Slovakia,2024,18.7,8,2,Inicio,840,18.3
Alojamento,Proprietário sem hipoteca,SK,Slovakia,2024,18.7,8,2,Fim,842,18.7
Alojamento,Proprietário sem hipoteca,TR,Türkiye,2024,29.8,8,2,Inicio,840,30.4
Alojamento,Proprietário sem hipoteca,TR,Türkiye,2024,29.8,8,2,Fim,842,29.8
Alojamento,"Inquilino, renda social",AT,Austria,2024,22.3,8,4,Inicio,834,16.9
Alojamento,"Inquilino, renda social",AT,Austria,2024,22.3,8,4,Fim,836,22.3
Alojamento,"Inquilino, renda social",BE,Belgium,2024,47.9,8,4,Inicio,834,18.2
Alojamento,"Inquilino, renda social",BE,Belgium,2024,47.9,8,4,Fim,836,47.9
Alojamento,"Inquilino, renda social",BG,Bulgaria,2024,40.1,8,4,Inicio,834,30.3
Alojamento,"Inquilino, renda social",BG,Bulgaria,2024,40.1,8,4,Fim,836,40.1
Alojamento,"Inquilino, renda social",CY,Cyprus,2024,31.2,8,4,Inicio,834,17.1
Alojamento,"Inquilino, renda social",CY,Cyprus,2024,31.2,8,4,Fim,836,31.2
Alojamento,"Inquilino, renda social",CZ,Czechia,2024,14.6,8,4,Inicio,834,11.3
Alojamento,"Inquilino, renda social",CZ,Czechia,2024,14.6,8,4,Fim,836,14.6
Alojamento,"Inquilino, renda social",DE,Germany,2024,43.5,8,4,Inicio,834,21.1
Alojamento,"Inquilino, renda social",DE,Germany,2024,43.5,8,4,Fim,836,43.5
Alojamento,"Inquilino, renda social",DK,Denmark,2024,,8,4,Inicio,834,18
Alojamento,"Inquilino, renda social",DK,Denmark,2024,,8,4,Fim,836,
Alojamento,"Inquilino, renda social",EE,Estonia,2024,41.2,8,4,Inicio,834,22.2
Alojamento,"Inquilino, renda social",EE,Estonia,2024,41.2,8,4,Fim,836,41.2
Alojamento,"Inquilino, renda social",EL,Greece,2024,35.8,8,4,Inicio,834,26.9
Alojamento,"Inquilino, renda social",EL,Greece,2024,35.8,8,4,Fim,836,35.8
Alojamento,"Inquilino, renda social",ES,Spain,2024,42.3,8,4,Inicio,834,25.8
Alojamento,"Inquilino, renda social",ES,Spain,2024,42.3,8,4,Fim,836,42.3
Alojamento,"Inquilino, renda social",FI,Finland,2024,36.6,8,4,Inicio,834,16.8
Alojamento,"Inquilino, renda social",FI,Finland,2024,36.6,8,4,Fim,836,36.6
Alojamento,"Inquilino, renda social",FR,France,2024,42.5,8,4,Inicio,834,20.5
Alojamento,"Inquilino, renda social",FR,France,2024,42.5,8,4,Fim,836,42.5
Alojamento,"Inquilino, renda social",HR,Croatia,2024,32.7,8,4,Inicio,834,21.7
Alojamento,"Inquilino, renda social",HR,Croatia,2024,32.7,8,4,Fim,836,32.7
Alojamento,"Inquilino, renda social",HU,Hungary,2024,29.8,8,4,Inicio,834,20.2
Alojamento,"Inquilino, renda social",HU,Hungary,2024,29.8,8,4,Fim,836,29.8
Alojamento,"Inquilino, renda social",IE,Ireland,2024,33.9,8,4,Inicio,834,17.1
Alojamento,"Inquilino, renda social",IE,Ireland,2024,33.9,8,4,Fim,836,33.9
Alojamento,"Inquilino, renda social",IT,Italy,2024,36.6,8,4,Inicio,834,23.1
Alojamento,"Inquilino, renda social",IT,Italy,2024,36.6,8,4,Fim,836,36.6
Alojamento,"Inquilino, renda social",LT,Lithuania,2024,50.9,8,4,Inicio,834,25.8
Alojamento,"Inquilino, renda social",LT,Lithuania,2024,50.9,8,4,Fim,836,50.9
Alojamento,"Inquilino, renda social",LU,Luxembourg,2024,34.9,8,4,Inicio,834,20
Alojamento,"Inquilino, renda social",LU,Luxembourg,2024,34.9,8,4,Fim,836,34.9
Alojamento,"Inquilino, renda social",LV,Latvia,2024,45.4,8,4,Inicio,834,24.3
Alojamento,"Inquilino, renda social",LV,Latvia,2024,45.4,8,4,Fim,836,45.4
Alojamento,"Inquilino, renda social",MT,Malta,2024,39.1,8,4,Inicio,834,19.7
Alojamento,"Inquilino, renda social",MT,Malta,2024,39.1,8,4,Fim,836,39.1
Alojamento,"Inquilino, renda social",NL,Netherlands,2024,37.6,8,4,Inicio,834,15.4
Alojamento,"Inquilino, renda social",NL,Netherlands,2024,37.6,8,4,Fim,836,37.6
Alojamento,"Inquilino, renda social",NO,Norway,2024,40.9,8,4,Inicio,834,15.7
Alojamento,"Inquilino, renda social",NO,Norway,2024,40.9,8,4,Fim,836,40.9
Alojamento,"Inquilino, renda social",PL,Poland,2024,25.2,8,4,Inicio,834,16
Alojamento,"Inquilino, renda social",PL,Poland,2024,25.2,8,4,Fim,836,25.2
Alojamento,"Inquilino, renda social",PT,Portugal,2024,31,8,4,Inicio,834,19.7
Alojamento,"Inquilino, renda social",PT,Portugal,2024,31,8,4,Fim,836,31
Alojamento,"Inquilino, renda social",RO,Romania,2024,37.8,8,4,Inicio,834,27.9
Alojamento,"Inquilino, renda social",RO,Romania,2024,37.8,8,4,Fim,836,37.8
Alojamento,"Inquilino, renda social",RS,Serbia,2024,31.3,8,4,Inicio,834,24.3
Alojamento,"Inquilino, renda social",RS,Serbia,2024,31.3,8,4,Fim,836,31.3
Alojamento,"Inquilino, renda social",SE,Sweden,2024,52.1,8,4,Inicio,834,17.5
Alojamento,"Inquilino, renda social",SE,Sweden,2024,52.1,8,4,Fim,836,52.1
Alojamento,"Inquilino, renda social",SI,Slovenia,2024,19.4,8,4,Inicio,834,14.4
Alojamento,"Inquilino, renda social",SI,Slovenia,2024,19.4,8,4,Fim,836,19.4
Alojamento,"Inquilino, renda social",SK,Slovakia,2024,43.5,8,4,Inicio,834,18.3
Alojamento,"Inquilino, renda social",SK,Slovakia,2024,43.5,8,4,Fim,836,43.5
Alojamento,"Inquilino, renda social",TR,Türkiye,2024,35.7,8,4,Inicio,834,30.4
Alojamento,"Inquilino, renda social",TR,Türkiye,2024,35.7,8,4,Fim,836,35.7
Alojamento,"Inquilino, preços de mercado",AT,Austria,2024,29.2,8,3,Inicio,837,16.9
Alojamento,"Inquilino, preços de mercado",AT,Austria,2024,29.2,8,3,Fim,839,29.2
Alojamento,"Inquilino, preços de mercado",BE,Belgium,2024,33.4,8,3,Inicio,837,18.2
Alojamento,"Inquilino, preços de mercado",BE,Belgium,2024,33.4,8,3,Fim,839,33.4
Alojamento,"Inquilino, preços de mercado",BG,Bulgaria,2024,24.6,8,3,Inicio,837,30.3
Alojamento,"Inquilino, preços de mercado",BG,Bulgaria,2024,24.6,8,3,Fim,839,24.6
Alojamento,"Inquilino, preços de mercado",CY,Cyprus,2024,29.8,8,3,Inicio,837,17.1
Alojamento,"Inquilino, preços de mercado",CY,Cyprus,2024,29.8,8,3,Fim,839,29.8
Alojamento,"Inquilino, preços de mercado",CZ,Czechia,2024,27.9,8,3,Inicio,837,11.3
Alojamento,"Inquilino, preços de mercado",CZ,Czechia,2024,27.9,8,3,Fim,839,27.9
Alojamento,"Inquilino, preços de mercado",DE,Germany,2024,28.3,8,3,Inicio,837,21.1
Alojamento,"Inquilino, preços de mercado",DE,Germany,2024,28.3,8,3,Fim,839,28.3
Alojamento,"Inquilino, preços de mercado",DK,Denmark,2024,31.8,8,3,Inicio,837,18
Alojamento,"Inquilino, preços de mercado",DK,Denmark,2024,31.8,8,3,Fim,839,31.8
Alojamento,"Inquilino, preços de mercado",EE,Estonia,2024,31.2,8,3,Inicio,837,22.2
Alojamento,"Inquilino, preços de mercado",EE,Estonia,2024,31.2,8,3,Fim,839,31.2
Alojamento,"Inquilino, preços de mercado",EL,Greece,2024,32.2,8,3,Inicio,837,26.9
Alojamento,"Inquilino, preços de mercado",EL,Greece,2024,32.2,8,3,Fim,839,32.2
Alojamento,"Inquilino, preços de mercado",ES,Spain,2024,42.4,8,3,Inicio,837,25.8
Alojamento,"Inquilino, preços de mercado",ES,Spain,2024,42.4,8,3,Fim,839,42.4
Alojamento,"Inquilino, preços de mercado",FI,Finland,2024,35.3,8,3,Inicio,837,16.8
Alojamento,"Inquilino, preços de mercado",FI,Finland,2024,35.3,8,3,Fim,839,35.3
Alojamento,"Inquilino, preços de mercado",FR,France,2024,29.8,8,3,Inicio,837,20.5
