geo,Geopolitical entity (reporting),TIME_PERIOD,Exports of goods and services,Imports of goods and services,Cobertura,Pais,Ano,Trim
BE,Belgium,2024-Q4,120847.8,120790,100.0479,Bélgica,2024,4
BE,Belgium,2025-Q1,120936.7,120717.5,100.1816,Bélgica,2025,1
BG,Bulgaria,1995-Q1,1115.8,736.8,151.4387,Bulgária,1995,1
BG,Bulgaria,1995-Q2,1114.6,820.3,135.8771,Bulgária,1995,2
BG,Bulgaria,1995-Q3,1325.9,808.5,163.9951,Bulgária,1995,3
BG,Bulgaria,1995-Q4,1137.9,955,119.1518,Bulgária,1995,4
BG,Bulgaria,1996-Q1,1230.8,901.3,136.5583,Bulgária,1996,1
BG,Bulgaria,1996-Q2,878.6,736.5,119.294,Bulgária,1996,2
BG,Bulgaria,1996-Q3,1398.9,1166.9,119.8817,Bulgária,1996,3
BG,Bulgaria,1996-Q4,1180.2,840.9,140.3496,Bulgária,1996,4
BG,Bulgaria,1997-Q1,1041.5,717.9,145.0759,Bulgária,1997,1
BG,Bulgaria,1997-Q2,1194.4,986.6,121.0622,Bulgária,1997,2
BG,Bulgaria,1997-Q3,1449.5,973.9,148.8346,Bulgária,1997,3
BG,Bulgaria,1997-Q4,1286.1,1024.7,125.5099,Bulgária,1997,4
BG,Bulgaria,1998-Q1,1424.8,1136.7,125.3453,Bulgária,1998,1
BG,Bulgaria,1998-Q2,1407,1170.5,120.205,Bulgária,1998,2
BG,Bulgaria,1998-Q3,1600.1,1117.7,143.1601,Bulgária,1998,3
BG,Bulgaria,1998-Q4,1202.2,1292.7,92.9991,Bulgária,1998,4
BG,Bulgaria,1999-Q1,1077.7,1229.9,87.625,Bulgária,1999,1
BG,Bulgaria,1999-Q2,1240.3,1465.5,84.6332,Bulgária,1999,2
BG,Bulgaria,1999-Q3,1716.3,1635.8,104.9211,Bulgária,1999,3
BG,Bulgaria,1999-Q4,1439.6,1728.5,83.2861,Bulgária,1999,4
BG,Bulgaria,2000-Q1,1179,1424.9,82.7426,Bulgária,2000,1
BG,Bulgaria,2000-Q2,1237.4,1365.9,90.5923,Bulgária,2000,2
BG,Bulgaria,2000-Q3,1238.5,1507.5,82.1559,Bulgária,2000,3
BG,Bulgaria,2000-Q4,1558.9,1674.7,93.0853,Bulgária,2000,4
BG,Bulgaria,2001-Q1,1480.6,1674.2,88.4363,Bulgária,2001,1
BG,Bulgaria,2001-Q2,1343.5,1751.7,76.6969,Bulgária,2001,2
BG,Bulgaria,2001-Q3,1321.9,1841.9,71.7683,Bulgária,2001,3
BG,Bulgaria,2001-Q4,1378.5,1735.7,79.4204,Bulgária,2001,4
BG,Bulgaria,2002-Q1,1385.2,1688.4,82.0422,Bulgária,2002,1
BG,Bulgaria,2002-Q2,1405.6,1782.8,78.8423,Bulgária,2002,2
BG,Bulgaria,2002-Q3,1515.5,1807.2,83.859,Bulgária,2002,3
BG,Bulgaria,2002-Q4,1478.1,1959.2,75.4441,Bulgária,2002,4
BG,Bulgaria,2003-Q1,1453.6,1854.5,78.3823,Bulgária,2003,1
BG,Bulgaria,2003-Q2,1568.3,2121.1,73.9381,Bulgária,2003,2
BG,Bulgaria,2003-Q3,1684.4,2146.5,78.4719,Bulgária,2003,3
BG,Bulgaria,2003-Q4,1653.7,2237.7,73.9018,Bulgária,2003,4
BG,Bulgaria,2004-Q1,1947.1,2487.8,78.2659,Bulgária,2004,1
BG,Bulgaria,2004-Q2,2061.3,2714.5,75.9366,Bulgária,2004,2
BG,Bulgaria,2004-Q3,2222.6,2767.4,80.3137,Bulgária,2004,3
BG,Bulgaria,2004-Q4,2289.6,2938.7,77.912,Bulgária,2004,4
BG,Bulgaria,2005-Q1,2280,3050.1,74.7516,Bulgária,2005,1
BG,Bulgaria,2005-Q2,2469.5,3311.5,74.5735,Bulgária,2005,2
BG,Bulgaria,2005-Q3,2606.5,3613.2,72.1383,Bulgária,2005,3
BG,Bulgaria,2005-Q4,2781.2,3696,75.2489,Bulgária,2005,4
BG,Bulgaria,2006-Q1,3017.5,4075.7,74.0364,Bulgária,2006,1
BG,Bulgaria,2006-Q2,3210.4,4129.4,77.745,Bulgária,2006,2
BG,Bulgaria,2006-Q3,3190.5,4593.7,69.4538,Bulgária,2006,3
BG,Bulgaria,2006-Q4,3396.9,4787.9,70.9476,Bulgária,2006,4
BG,Bulgaria,2007-Q1,3921.4,5359.4,73.1686,Bulgária,2007,1
BG,Bulgaria,2007-Q2,4089.5,5374.1,76.0965,Bulgária,2007,2
BG,Bulgaria,2007-Q3,4174.7,5840.2,71.4821,Bulgária,2007,3
BG,Bulgaria,2007-Q4,4750.9,6475.2,73.3707,Bulgária,2007,4
BG,Bulgaria,2008-Q1,4940.1,6694.3,73.7956,Bulgária,2008,1
BG,Bulgaria,2008-Q2,5063.5,7217.5,70.1559,Bulgária,2008,2
BG,Bulgaria,2008-Q3,4886.5,6706.5,72.8621,Bulgária,2008,3
BG,Bulgaria,2008-Q4,4478.8,6297.4,71.1214,Bulgária,2008,4
BG,Bulgaria,2009-Q1,3876.1,4926,78.6866,Bulgária,2009,1
BG,Bulgaria,2009-Q2,3730.5,4710.2,79.2005,Bulgária,2009,2
BG,Bulgaria,2009-Q3,3975.6,4589.4,86.6257,Bulgária,2009,3
BG,Bulgaria,2009-Q4,4167.4,4645.2,89.7141,Bulgária,2009,4
BG,Bulgaria,2010-Q1,4055.9,4579.7,88.5626,Bulgária,2010,1
BG,Bulgaria,2010-Q2,4624.5,5032.2,91.8982,Bulgária,2010,2
BG,Bulgaria,2010-Q3,5059.7,5118.6,98.8493,Bulgária,2010,3
BG,Bulgaria,2010-Q4,5301,5552.4,95.4722,Bulgária,2010,4
BG,Bulgaria,2011-Q1,6191.5,5912.2,104.7241,Bulgária,2011,1
BG,Bulgaria,2011-Q2,5919.4,5852.6,101.1414,Bulgária,2011,2
BG,Bulgaria,2011-Q3,6042.6,6191.4,97.5967,Bulgária,2011,3
BG,Bulgaria,2011-Q4,6289.8,6304.6,99.7653,Bulgária,2011,4
BG,Bulgaria,2012-Q1,6101.5,6442.8,94.7026,Bulgária,2012,1
BG,Bulgaria,2012-Q2,6478.7,6961.9,93.0594,Bulgária,2012,2
BG,Bulgaria,2012-Q3,6394.7,6764.2,94.5374,Bulgária,2012,3
BG,Bulgaria,2012-Q4,6525.3,6628.8,98.4386,Bulgária,2012,4
BG,Bulgaria,2013-Q1,6813.5,6722.2,101.3582,Bulgária,2013,1
BG,Bulgaria,2013-Q2,6626,6760.2,98.0149,Bulgária,2013,2
BG,Bulgaria,2013-Q3,6867.1,6986.1,98.2966,Bulgária,2013,3
BG,Bulgaria,2013-Q4,6896.2,6859.1,100.5409,Bulgária,2013,4
BG,Bulgaria,2014-Q1,6513.1,6973.6,93.3965,Bulgária,2014,1
BG,Bulgaria,2014-Q2,6865.2,6831,100.5007,Bulgária,2014,2
BG,Bulgaria,2014-Q3,7175.8,7263.9,98.7872,Bulgária,2014,3
BG,Bulgaria,2014-Q4,7257.5,7244.7,100.1767,Bulgária,2014,4
BG,Bulgaria,2015-Q1,7548.6,7368.9,102.4386,Bulgária,2015,1
BG,Bulgaria,2015-Q2,7425.8,7254.3,102.3641,Bulgária,2015,2
BG,Bulgaria,2015-Q3,7164.8,6993.6,102.448,Bulgária,2015,3
BG,Bulgaria,2015-Q4,7284.3,7178.4,101.4753,Bulgária,2015,4
BG,Bulgaria,2016-Q1,7417.6,6947.6,106.7649,Bulgária,2016,1
BG,Bulgaria,2016-Q2,7736.5,7071.2,109.4086,Bulgária,2016,2
BG,Bulgaria,2016-Q3,7915.8,7264,108.973,Bulgária,2016,3
BG,Bulgaria,2016-Q4,8186.2,7462,109.7052,Bulgária,2016,4
BG,Bulgaria,2017-Q1,8730.3,8112.3,107.6181,Bulgária,2017,1
BG,Bulgaria,2017-Q2,8761.6,8189.5,106.9858,Bulgária,2017,2
BG,Bulgaria,2017-Q3,8879.7,8232.7,107.8589,Bulgária,2017,3
BG,Bulgaria,2017-Q4,8967.6,8732.1,102.6969,Bulgária,2017,4
BG,Bulgaria,2018-Q1,8768.5,8693.9,100.8581,Bulgária,2018,1
BG,Bulgaria,2018-Q2,9139.3,8953.6,102.074,Bulgária,2018,2
BG,Bulgaria,2018-Q3,9526.8,9070.4,105.0318,Bulgária,2018,3
BG,Bulgaria,2018-Q4,9640.6,9069.6,106.2958,Bulgária,2018,4
BG,Bulgaria,2019-Q1,9733.2,9420.5,103.3194,Bulgária,2019,1
BG,Bulgaria,2019-Q2,9623.2,9386.1,102.5261,Bulgária,2019,2
BG,Bulgaria,2019-Q3,10230.1,9389.4,108.9537,Bulgária,2019,3
BG,Bulgaria,2019-Q4,10032.7,9499.8,105.6096,Bulgária,2019,4
BG,Bulgaria,2020-Q1,9783.4,9195.8,106.3899,Bulgária,2020,1
BG,Bulgaria,2020-Q2,7764.6,7148,108.6262,Bulgária,2020,2
BG,Bulgaria,2020-Q3,8404.3,8396.9,100.0881,Bulgária,2020,3
BG,Bulgaria,2020-Q4,9479.9,8860.6,106.9894,Bulgária,2020,4
BG,Bulgaria,2021-Q1,10409,10005.8,104.0297,Bulgária,2021,1
BG,Bulgaria,2021-Q2,10708.5,10287.1,104.0964,Bulgária,2021,2
BG,Bulgaria,2021-Q3,11057.7,10695.4,103.3874,Bulgária,2021,3
BG,Bulgaria,2021-Q4,12425.6,11687.1,106.3189,Bulgária,2021,4
BG,Bulgaria,2022-Q1,14142.1,14281.3,99.0253,Bulgária,2022,1
BG,Bulgaria,2022-Q2,15608.1,15391.9,101.4046,Bulgária,2022,2
BG,Bulgaria,2022-Q3,15530.5,15442.5,100.5699,Bulgária,2022,3
BG,Bulgaria,2022-Q4,15320.6,14999.6,102.1401,Bulgária,2022,4
BG,Bulgaria,2023-Q1,15391.6,14528.6,105.94,Bulgária,2023,1
BG,Bulgaria,2023-Q2,14484,13545.5,106.9285,Bulgária,2023,2
BG,Bulgaria,2023-Q3,14407.7,13616.5,105.8106,Bulgária,2023,3
BG,Bulgaria,2023-Q4,14862.9,13907,106.8735,Bulgária,2023,4
BG,Bulgaria,2024-Q1,14419.8,13834.5,104.2307,Bulgária,2024,1
BG,Bulgaria,2024-Q2,14646.2,13861.5,105.661,Bulgária,2024,2
BG,Bulgaria,2024-Q3,14753.4,13893.1,106.1923,Bulgária,2024,3
BG,Bulgaria,2024-Q4,14492,14186.5,102.1535,Bulgária,2024,4
BG,Bulgaria,2025-Q1,14409,14741.3,97.7458,Bulgária,2025,1
CH,Switzerland,1995-Q1,26647.5,24078.3,110.6702,Suíça,1995,1
CH,Switzerland,1995-Q2,27103.8,25138.6,107.8175,Suíça,1995,2
CH,Switzerland,1995-Q3,26808.2,23954.1,111.9149,Suíça,1995,3
CH,Switzerland,1995-Q4,27649.7,24728.9,111.8113,Suíça,1995,4
CH,Switzerland,1996-Q1,28250.6,25529.9,110.6569,Suíça,1996,1
CH,Switzerland,1996-Q2,26838.1,25252.6,106.2786,Suíça,1996,2
CH,Switzerland,1996-Q3,27479.8,24869.7,110.4951,Suíça,1996,3
CH,Switzerland,1996-Q4,27462.5,25368.6,108.2539,Suíça,1996,4
CH,Switzerland,1997-Q1,28673.9,25882.6,110.7845,Suíça,1997,1
CH,Switzerland,1997-Q2,29643,27511.9,107.7461,Suíça,1997,2
CH,Switzerland,1997-Q3,30702.9,27754.9,110.6215,Suíça,1997,3
CH,Switzerland,1997-Q4,32113.8,28172.3,113.9907,Suíça,1997,4
CH,Switzerland,1998-Q1,31491.4,29381.2,107.1821,Suíça,1998,1
CH,Switzerland,1998-Q2,31622.1,28531.1,110.8338,Suíça,1998,2
CH,Switzerland,1998-Q3,30420.1,27338,111.2741,Suíça,1998,3
CH,Switzerland,1998-Q4,31136.8,29301.7,106.2628,Suíça,1998,4
CH,Switzerland,1999-Q1,31059.4,28256.4,109.9199,Suíça,1999,1
CH,Switzerland,1999-Q2,32147.6,29456.6,109.1355,Suíça,1999,2
CH,Switzerland,1999-Q3,33207.8,29986.3,110.7432,Suíça,1999,3
CH,Switzerland,1999-Q4,34061.5,32668,104.2656,Suíça,1999,4
CH,Switzerland,2000-Q1,35652.3,33403.7,106.7316,Suíça,2000,1
CH,Switzerland,2000-Q2,39282.8,33615.2,116.8602,Suíça,2000,2
CH,Switzerland,2000-Q3,39510.1,35676.6,110.7451,Suíça,2000,3
CH,Switzerland,2000-Q4,41627.6,38147.8,109.1219,Suíça,2000,4
CH,Switzerland,2001-Q1,41023.9,38352.7,106.9648,Suíça,2001,1
CH,Switzerland,2001-Q2,39894.2,37895.1,105.2754,Suíça,2001,2
CH,Switzerland,2001-Q3,39146.3,35346.9,110.7489,Suíça,2001,3
CH,Switzerland,2001-Q4,40844.5,35052.4,116.5241,Suíça,2001,4
CH,Switzerland,2002-Q1,39451.3,36820.9,107.1438,Suíça,2002,1
CH,Switzerland,2002-Q2,40401.3,36147.2,111.7688,Suíça,2002,2
CH,Switzerland,2002-Q3,40187.1,34747.4,115.655,Suíça,2002,3
CH,Switzerland,2002-Q4,39695.3,34301.2,115.7257,Suíça,2002,4
CH,Switzerland,2003-Q1,38644.3,35168.2,109.8842,Suíça,2003,1
CH,Switzerland,2003-Q2,37792.6,33044.3,114.3695,Suíça,2003,2
CH,Switzerland,2003-Q3,37881.5,34030.5,111.3163,Suíça,2003,3
CH,Switzerland,2003-Q4,38870.6,34533.7,112.5585,Suíça,2003,4
CH,Switzerland,2004-Q1,40202.4,34079.1,117.9679,Suíça,2004,1
CH,Switzerland,2004-Q2,42230,35473.9,119.0453,Suíça,2004,2
CH,Switzerland,2004-Q3,41775.4,36698.9,113.8328,Suíça,2004,3
CH,Switzerland,2004-Q4,42199.3,37665.4,112.0373,Suíça,2004,4
CH,Switzerland,2005-Q1,44075,38486.1,114.5219,Suíça,2005,1
CH,Switzerland,2005-Q2,45209.2,41282.8,109.511,Suíça,2005,2
CH,Switzerland,2005-Q3,45012,40790.9,110.3481,Suíça,2005,3
CH,Switzerland,2005-Q4,46790.4,42199.9,110.878,Suíça,2005,4
CH,Switzerland,2006-Q1,48027.8,42744.2,112.361,Suíça,2006,1
CH,Switzerland,2006-Q2,48558.6,43521.9,111.5728,Suíça,2006,2
CH,Switzerland,2006-Q3,50140.2,42817.2,117.1029,Suíça,2006,3
CH,Switzerland,2006-Q4,52839.4,45711.3,115.5937,Suíça,2006,4
CH,Switzerland,2007-Q1,53158.9,44731.2,118.8408,Suíça,2007,1
CH,Switzerland,2007-Q2,55274.9,45954.1,120.2828,Suíça,2007,2
CH,Switzerland,2007-Q3,58431.7,47486.6,123.0488,Suíça,2007,3
CH,Switzerland,2007-Q4,54090.1,47411.7,114.086,Suíça,2007,4
CH,Switzerland,2008-Q1,59930.6,52691.2,113.7393,Suíça,2008,1
CH,Switzerland,2008-Q2,61465.4,49429.8,124.3489,Suíça,2008,2
CH,Switzerland,2008-Q3,64518.9,51521.3,125.2276,Suíça,2008,3
CH,Switzerland,2008-Q4,58198,54004.4,107.7653,Suíça,2008,4
CH,Switzerland,2009-Q1,55569.1,56657.9,98.0783,Suíça,2009,1
CH,Switzerland,2009-Q2,57003.1,48427.5,117.7081,Suíça,2009,2
CH,Switzerland,2009-Q3,57856.6,49651.3,116.5259,Suíça,2009,3
CH,Switzerland,2009-Q4,61032.1,52107,117.1284,Suíça,2009,4
CH,Switzerland,2010-Q1,68064.9,55749.1,122.0915,Suíça,2010,1
CH,Switzerland,2010-Q2,70924.8,62823.5,112.8953,Suíça,2010,2
CH,Switzerland,2010-Q3,73653.6,64663.2,113.9034,Suíça,2010,3
CH,Switzerland,2010-Q4,80393.4,67252.4,119.5398,Suíça,2010,4
CH,Switzerland,2011-Q1,86570.3,72263.1,119.7988,Suíça,2011,1
CH,Switzerland,2011-Q2,84251.1,71512.9,117.8125,Suíça,2011,2
CH,Switzerland,2011-Q3,86560.5,80501,107.5272,Suíça,2011,3
CH,Switzerland,2011-Q4,85100.3,80776.2,105.3532,Suíça,2011,4
CH,Switzerland,2012-Q1,88323.8,78007.9,113.2242,Suíça,2012,1
CH,Switzerland,2012-Q2,88282.2,75856,116.3813,Suíça,2012,2
CH,Switzerland,2012-Q3,94120.6,82657.4,113.8683,Suíça,2012,3
CH,Switzerland,2012-Q4,91412.9,76475.9,119.5316,Suíça,2012,4
CH,Switzerland,2013-Q1,91874.3,82265.8,111.6798,Suíça,2013,1
CH,Switzerland,2013-Q2,106953.3,87877.5,121.7073,Suíça,2013,2
CH,Switzerland,2013-Q3,95097.3,81390.7,116.8405,Suíça,2013,3
CH,Switzerland,2013-Q4,89646.9,76106.2,117.7918,Suíça,2013,4
CH,Switzerland,2014-Q1,92282.7,78298.6,117.86,Suíça,2014,1
CH,Switzerland,2014-Q2,85671.2,71253.5,120.2344,Suíça,2014,2
CH,Switzerland,2014-Q3,86785.1,74252.4,116.8785,Suíça,2014,3
CH,Switzerland,2014-Q4,93694,77139.9,121.4598,Suíça,2014,4
CH,Switzerland,2015-Q1,99871.7,85450.4,116.8768,Suíça,2015,1
CH,Switzerland,2015-Q2,97008.4,81459.1,119.0885,Suíça,2015,2
CH,Switzerland,2015-Q3,100072.6,81986.1,122.0604,Suíça,2015,3
CH,Switzerland,2015-Q4,101995.7,84691.5,120.432,Suíça,2015,4
CH,Switzerland,2016-Q1,95231.1,86412.9,110.2047,Suíça,2016,1
CH,Switzerland,2016-Q2,102663.1,86156.3,119.1591,Suíça,2016,2
CH,Switzerland,2016-Q3,103838.6,87530.6,118.6312,Suíça,2016,3
CH,Switzerland,2016-Q4,113646,92824.3,122.4313,Suíça,2016,4
CH,Switzerland,2017-Q1,99693.3,90620.1,110.0123,Suíça,2017,1
CH,Switzerland,2017-Q2,104003.9,88570.7,117.4247,Suíça,2017,2
CH,Switzerland,2017-Q3,101645.8,89099.2,114.0816,Suíça,2017,3
CH,Switzerland,2017-Q4,103752.8,84785,122.3716,Suíça,2017,4
CH,Switzerland,2018-Q1,104551.2,86501.4,120.8665,Suíça,2018,1
CH,Switzerland,2018-Q2,102786.5,86615.4,118.67,Suíça,2018,2
CH,Switzerland,2018-Q3,103999.9,90000.1,115.5553,Suíça,2018,3
CH,Switzerland,2018-Q4,103639.6,86564.5,119.7253,Suíça,2018,4
CH,Switzerland,2019-Q1,102114.2,85865.2,118.9238,Suíça,2019,1
CH,Switzerland,2019-Q2,106433.7,91455.3,116.3778,Suíça,2019,2
CH,Switzerland,2019-Q3,114683.7,98333.7,116.6271,Suíça,2019,3
CH,Switzerland,2019-Q4,108991.7,92747.3,117.5147,Suíça,2019,4
CH,Switzerland,2020-Q1,104508.3,93924.2,111.2688,Suíça,2020,1
CH,Switzerland,2020-Q2,100655.6,91567.5,109.925,Suíça,2020,2
CH,Switzerland,2020-Q3,105367,97371.5,108.2113,Suíça,2020,3
CH,Switzerland,2020-Q4,105696.4,92413.5,114.3733,Suíça,2020,4
CH,Switzerland,2021-Q1,112121.9,96278.2,116.4562,Suíça,2021,1
CH,Switzerland,2021-Q2,117312.5,97379,120.47,Suíça,2021,2
CH,Switzerland,2021-Q3,125080.7,98735.2,126.683,Suíça,2021,3
CH,Switzerland,2021-Q4,134296.4,114338.3,117.4553,Suíça,2021,4
CH,Switzerland,2022-Q1,145995.5,117453.9,124.3003,Suíça,2022,1
CH,Switzerland,2022-Q2,131945,113687.5,116.0594,Suíça,2022,2
CH,Switzerland,2022-Q3,163787.8,129962.6,126.0269,Suíça,2022,3
CH,Switzerland,2022-Q4,158394.9,130289.5,121.5715,Suíça,2022,4
CH,Switzerland,2023-Q1,154596,133672.4,115.6529,Suíça,2023,1
CH,Switzerland,2023-Q2,148699.3,125782.9,118.219,Suíça,2023,2
CH,Switzerland,2023-Q3,149193.7,123335.4,120.9658,Suíça,2023,3
CH,Switzerland,2023-Q4,154854.8,129907.6,119.2038,Suíça,2023,4
CH,Switzerland,2024-Q1,157583.6,139059.4,113.3211,Suíça,2024,1
CH,Switzerland,2024-Q2,152020.5,126934.6,119.7629,Suíça,2024,2
CH,Switzerland,2024-Q3,150777.2,129953,116.0244,Suíça,2024,3
CH,Switzerland,2024-Q4,166625.7,140303.8,118.7606,Suíça,2024,4
CH,Switzerland,2025-Q1,191055.6,164074.3,116.4446,Suíça,2025,1
CY,Cyprus,1995-Q1,1233.8,1271.3,97.0503,Chipre,1995,1
CY,Cyprus,1995-Q2,1270.7,1278.3,99.4055,Chipre,1995,2
CY,Cyprus,1995-Q3,1268.5,1300.9,97.5094,Chipre,1995,3
CY,Cyprus,1995-Q4,1298,1286.3,100.9096,Chipre,1995,4
CY,Cyprus,1996-Q1,1363.5,1375.9,99.0988,Chipre,1996,1
CY,Cyprus,1996-Q2,1380.8,1376.1,100.3415,Chipre,1996,2
CY,Cyprus,1996-Q3,1362.6,1370.5,99.4236,Chipre,1996,3
CY,Cyprus,1996-Q4,1433,1451.7,98.7119,Chipre,1996,4
CY,Cyprus,1997-Q1,1408.9,1422,99.0788,Chipre,1997,1
CY,Cyprus,1997-Q2,1422.8,1504.9,94.5445,Chipre,1997,2
CY,Cyprus,1997-Q3,1502,1527.9,98.3049,Chipre,1997,3
CY,Cyprus,1997-Q4,1487.3,1483.5,100.2562,Chipre,1997,4
CY,Cyprus,1998-Q1,1582.4,1536,103.0208,Chipre,1998,1
CY,Cyprus,1998-Q2,1560.9,1474.8,105.8381,Chipre,1998,2
CY,Cyprus,1998-Q3,1564.4,1526.9,102.456,Chipre,1998,3
CY,Cyprus,1998-Q4,1580,1522.5,103.7767,Chipre,1998,4
CY,Cyprus,1999-Q1,1557,1508.8,103.1946,Chipre,1999,1
CY,Cyprus,1999-Q2,1612.9,1566.9,102.9357,Chipre,1999,2
CY,Cyprus,1999-Q3,1697.8,1579.3,107.5033,Chipre,1999,3
CY,Cyprus,1999-Q4,1718,1670.4,102.8496,Chipre,1999,4
CY,Cyprus,2000-Q1,1833.3,1728.2,106.0815,Chipre,2000,1
CY,Cyprus,2000-Q2,1860.6,1809.2,102.841,Chipre,2000,2
CY,Cyprus,2000-Q3,1911,1827.9,104.5462,Chipre,2000,3
CY,Cyprus,2000-Q4,1954.9,1932.1,101.1801,Chipre,2000,4
CY,Cyprus,2001-Q1,1962.4,1841.1,106.5885,Chipre,2001,1
CY,Cyprus,2001-Q2,2004.6,1871.9,107.0891,Chipre,2001,2
CY,Cyprus,2001-Q3,1992.9,1895,105.1662,Chipre,2001,3
CY,Cyprus,2001-Q4,1954,1776,110.0225,Chipre,2001,4
CY,Cyprus,2002-Q1,1910.1,1844.6,103.5509,Chipre,2002,1
CY,Cyprus,2002-Q2,1914.5,1863,102.7644,Chipre,2002,2
CY,Cyprus,2002-Q3,1850.6,1840.2,100.5652,Chipre,2002,3
CY,Cyprus,2002-Q4,1864.7,1851,100.7401,Chipre,2002,4
CY,Cyprus,2003-Q1,1789.6,1813.2,98.6984,Chipre,2003,1
CY,Cyprus,2003-Q2,1798.9,1758.2,102.3149,Chipre,2003,2
CY,Cyprus,2003-Q3,1905.3,1829.7,104.1318,Chipre,2003,3
CY,Cyprus,2003-Q4,1940.8,1838.4,105.5701,Chipre,2003,4
CY,Cyprus,2004-Q1,1992.6,1890.7,105.3895,Chipre,2004,1
CY,Cyprus,2004-Q2,1977.2,1988.8,99.4167,Chipre,2004,2
CY,Cyprus,2004-Q3,1964.3,1985,98.9572,Chipre,2004,3
CY,Cyprus,2004-Q4,1994.2,2082.6,95.7553,Chipre,2004,4
CY,Cyprus,2005-Q1,1995.6,2043.8,97.6416,Chipre,2005,1
CY,Cyprus,2005-Q2,2056.2,2019.1,101.8375,Chipre,2005,2
CY,Cyprus,2005-Q3,2119.3,2133.3,99.3437,Chipre,2005,3
CY,Cyprus,2005-Q4,2205.6,2260.7,97.5627,Chipre,2005,4
CY,Cyprus,2006-Q1,2195.1,2280,96.2763,Chipre,2006,1
CY,Cyprus,2006-Q2,2180.7,2300.2,94.8048,Chipre,2006,2
CY,Cyprus,2006-Q3,2192.3,2295.6,95.5001,Chipre,2006,3
CY,Cyprus,2006-Q4,2122.7,2292,92.6134,Chipre,2006,4
CY,Cyprus,2007-Q1,2327.6,2410.4,96.5649,Chipre,2007,1
CY,Cyprus,2007-Q2,2288.3,2500.8,91.5027,Chipre,2007,2
CY,Cyprus,2007-Q3,2361.8,2568.9,91.9382,Chipre,2007,3
CY,Cyprus,2007-Q4,2390.9,2724,87.7717,Chipre,2007,4
CY,Cyprus,2008-Q1,2313.9,2901.2,79.7567,Chipre,2008,1
CY,Cyprus,2008-Q2,2426.3,3009.3,80.6267,Chipre,2008,2
CY,Cyprus,2008-Q3,2409.9,3150.3,76.4975,Chipre,2008,3
CY,Cyprus,2008-Q4,2370.2,2885.6,82.1389,Chipre,2008,4
CY,Cyprus,2009-Q1,2362.8,2613.4,90.411,Chipre,2009,1
CY,Cyprus,2009-Q2,2299,2480.9,92.668,Chipre,2009,2
CY,Cyprus,2009-Q3,2293.7,2490.7,92.0906,Chipre,2009,3
CY,Cyprus,2009-Q4,2143.7,2512.6,85.318,Chipre,2009,4
CY,Cyprus,2010-Q1,2369.5,2752.8,86.076,Chipre,2010,1
CY,Cyprus,2010-Q2,2391.6,2857.8,83.6868,Chipre,2010,2
CY,Cyprus,2010-Q3,2414.2,2819.2,85.6342,Chipre,2010,3
CY,Cyprus,2010-Q4,2620.4,2968,88.2884,Chipre,2010,4
CY,Cyprus,2011-Q1,2595.3,2908.1,89.2438,Chipre,2011,1
CY,Cyprus,2011-Q2,2618.2,2836.4,92.3071,Chipre,2011,2
CY,Cyprus,2011-Q3,2651.5,2807.1,94.4569,Chipre,2011,3
CY,Cyprus,2011-Q4,2750,2799.9,98.2178,Chipre,2011,4
CY,Cyprus,2012-Q1,2657.5,2815.9,94.3748,Chipre,2012,1
CY,Cyprus,2012-Q2,2688.8,2810.2,95.68,Chipre,2012,2
CY,Cyprus,2012-Q3,2772.3,2800.5,98.993,Chipre,2012,3
CY,Cyprus,2012-Q4,2658.3,2698.5,98.5103,Chipre,2012,4
CY,Cyprus,2013-Q1,2621.9,2700.5,97.0894,Chipre,2013,1
CY,Cyprus,2013-Q2,2764.7,2514.1,109.9678,Chipre,2013,2
CY,Cyprus,2013-Q3,2790.2,2606,107.0683,Chipre,2013,3
CY,Cyprus,2013-Q4,2881.4,2936.8,98.1136,Chipre,2013,4
CY,Cyprus,2014-Q1,2732,2646.6,103.2268,Chipre,2014,1
CY,Cyprus,2014-Q2,2843.4,2862.8,99.3223,Chipre,2014,2
CY,Cyprus,2014-Q3,3034.9,3042.7,99.7436,Chipre,2014,3
CY,Cyprus,2014-Q4,2919.8,2793,104.5399,Chipre,2014,4
CY,Cyprus,2015-Q1,3108.4,2947.1,105.4732,Chipre,2015,1
CY,Cyprus,2015-Q2,3253.7,3054.6,106.518,Chipre,2015,2
CY,Cyprus,2015-Q3,3104.2,3028.6,102.4962,Chipre,2015,3
CY,Cyprus,2015-Q4,3097.7,3038.7,101.9416,Chipre,2015,4
CY,Cyprus,2016-Q1,3533.9,2938.2,120.2743,Chipre,2016,1
CY,Cyprus,2016-Q2,3136.5,3461.6,90.6084,Chipre,2016,2
CY,Cyprus,2016-Q3,3369.8,3207.6,105.0567,Chipre,2016,3
CY,Cyprus,2016-Q4,3361.5,3424.3,98.166,Chipre,2016,4
CY,Cyprus,2017-Q1,3380.1,3631.4,93.0798,Chipre,2017,1
CY,Cyprus,2017-Q2,3852,3601,106.9703,Chipre,2017,2
CY,Cyprus,2017-Q3,3845.4,3706.1,103.7587,Chipre,2017,3
CY,Cyprus,2017-Q4,3920.5,4128.6,94.9596,Chipre,2017,4
CY,Cyprus,2018-Q1,4218.2,3680,114.625,Chipre,2018,1
CY,Cyprus,2018-Q2,4172.1,4081.2,102.2273,Chipre,2018,2
