Pais_Desc,Pais_Cod,Mes,Taxa,TaxaEA,Diferenca
Estónia,EE,3/15/2020,5.2,7.2,-2
Estónia,EE,4/15/2020,6.1,7.4,-1.3
Estónia,EE,5/15/2020,7.1,7.7,-0.6
Estónia,EE,6/15/2020,7.9,8.1,-0.2
Estónia,EE,7/15/2020,7.8,8.5,-0.7
Estónia,EE,8/15/2020,7.9,8.6,-0.7
Estónia,EE,9/15/2020,8.1,8.6,-0.5
Estónia,EE,10/15/2020,8.1,8.4,-0.3
Estónia,EE,11/15/2020,7.8,8.2,-0.4
Estónia,EE,12/15/2020,7.1,8.2,-1.1
Estónia,EE,1/15/2021,7.2,8.3,-1.1
Estónia,EE,2/15/2021,6.7,8.3,-1.6
Estónia,EE,3/15/2021,6.4,8.2,-1.8
Estónia,EE,4/15/2021,6.3,8.3,-2
Estónia,EE,5/15/2021,6.7,8.1,-1.4
Estónia,EE,6/15/2021,6.6,7.9,-1.3
Estónia,EE,7/15/2021,6.5,7.7,-1.2
Estónia,EE,8/15/2021,6,7.6,-1.6
Estónia,EE,9/15/2021,5.8,7.4,-1.6
Estónia,EE,10/15/2021,5.2,7.3,-2.1
Estónia,EE,11/15/2021,5.4,7.2,-1.8
Estónia,EE,12/15/2021,5.5,7.1,-1.6
Estónia,EE,1/15/2022,5.8,7,-1.2
Estónia,EE,2/15/2022,5.3,6.9,-1.6
Estónia,EE,3/15/2022,5.3,6.9,-1.6
Estónia,EE,4/15/2022,5.4,6.8,-1.4
Estónia,EE,5/15/2022,5.7,6.8,-1.1
Estónia,EE,6/15/2022,5.9,6.8,-0.9
Estónia,EE,7/15/2022,6,6.7,-0.7
Estónia,EE,8/15/2022,5.9,6.8,-0.9
Estónia,EE,9/15/2022,5.5,6.7,-1.2
Estónia,EE,10/15/2022,5.4,6.7,-1.3
Estónia,EE,11/15/2022,5.5,6.7,-1.2
Estónia,EE,12/15/2022,5.3,6.8,-1.5
Estónia,EE,1/15/2023,5.1,6.7,-1.6
Estónia,EE,2/15/2023,5.1,6.6,-1.5
Estónia,EE,3/15/2023,5.7,6.6,-0.9
Estónia,EE,4/15/2023,6.1,6.5,-0.4
Estónia,EE,5/15/2023,6.7,6.5,0.2
Estónia,EE,6/15/2023,7.2,6.5,0.7
Estónia,EE,7/15/2023,7.7,6.6,1.1
Estónia,EE,8/15/2023,7.6,6.6,1
Estónia,EE,9/15/2023,6.6,6.6,0
Estónia,EE,10/15/2023,6.2,6.6,-0.4
Estónia,EE,11/15/2023,6.4,6.6,-0.2
Estónia,EE,12/15/2023,6.9,6.5,0.4
Estónia,EE,1/15/2024,7.4,6.6,0.8
Estónia,EE,2/15/2024,7.5,6.6,0.9
Estónia,EE,3/15/2024,7.5,6.5,1
Estónia,EE,4/15/2024,7.5,6.4,1.1
Estónia,EE,5/15/2024,7.5,6.4,1.1
Estónia,EE,6/15/2024,7.6,6.4,1.2
Estónia,EE,7/15/2024,8,6.4,1.6
Estónia,EE,8/15/2024,7.7,6.3,1.4
Estónia,EE,9/15/2024,8.1,6.3,1.8
Estónia,EE,10/15/2024,7.6,6.3,1.3
Estónia,EE,11/15/2024,7.5,6.2,1.3
Estónia,EE,12/15/2024,7.8,6.3,1.5
Estónia,EE,1/15/2025,7.6,6.3,1.3
Estónia,EE,2/15/2025,8.2,6.3,1.9
Estónia,EE,3/15/2025,7.9,6.4,1.5
Estónia,EE,4/15/2025,7.7,6.3,1.4
Estónia,EE,5/15/2025,7.7,6.4,1.3
Estónia,EE,6/15/2025,7.4,6.3,1.1
Grécia,EL,1/15/2000,11.5,9.4,2.1
Grécia,EL,2/15/2000,11.6,9.4,2.2
Grécia,EL,3/15/2000,11.6,9.3,2.3
Grécia,EL,4/15/2000,11.5,9.2,2.3
Grécia,EL,5/15/2000,11.5,9.1,2.4
Grécia,EL,6/15/2000,11.4,9.1,2.3
Grécia,EL,7/15/2000,11.3,9,2.3
Grécia,EL,8/15/2000,11.2,9,2.2
Grécia,EL,9/15/2000,11.2,8.9,2.3
Grécia,EL,10/15/2000,10.6,8.8,1.8
Grécia,EL,11/15/2000,10.7,8.8,1.9
Grécia,EL,12/15/2000,10.6,8.7,1.9
Grécia,EL,1/15/2001,10.5,8.6,1.9
Grécia,EL,2/15/2001,10.5,8.5,2
Grécia,EL,3/15/2001,10.5,8.5,2
Grécia,EL,4/15/2001,10.7,8.5,2.2
Grécia,EL,5/15/2001,10.7,8.5,2.2
Grécia,EL,6/15/2001,10.7,8.5,2.2
Grécia,EL,7/15/2001,10.7,8.5,2.2
Grécia,EL,8/15/2001,10.6,8.5,2.1
Grécia,EL,9/15/2001,10.6,8.5,2.1
Grécia,EL,10/15/2001,10.9,8.5,2.4
Grécia,EL,11/15/2001,10.9,8.6,2.3
Grécia,EL,12/15/2001,10.8,8.6,2.2
Grécia,EL,1/15/2002,10.7,8.6,2.1
Grécia,EL,2/15/2002,10.7,8.6,2.1
Grécia,EL,3/15/2002,10.7,8.6,2.1
Grécia,EL,4/15/2002,10.3,8.6,1.7
Grécia,EL,5/15/2002,10.3,8.7,1.6
Grécia,EL,6/15/2002,10.3,8.7,1.6
Grécia,EL,7/15/2002,10.3,8.8,1.5
Grécia,EL,8/15/2002,10.2,8.8,1.4
Grécia,EL,9/15/2002,10.2,8.9,1.3
Grécia,EL,10/15/2002,10,8.9,1.1
Grécia,EL,11/15/2002,10,8.9,1.1
Grécia,EL,12/15/2002,10,9,1
Grécia,EL,1/15/2003,9.8,9.1,0.7
Grécia,EL,2/15/2003,9.7,9.1,0.6
Grécia,EL,3/15/2003,9.7,9.2,0.5
Grécia,EL,4/15/2003,9.7,9.2,0.5
Grécia,EL,5/15/2003,9.7,9.2,0.5
Grécia,EL,6/15/2003,9.7,9.2,0.5
Grécia,EL,7/15/2003,9.7,9.2,0.5
Grécia,EL,8/15/2003,9.7,9.2,0.5
Grécia,EL,9/15/2003,9.7,9.2,0.5
Grécia,EL,10/15/2003,9.9,9.2,0.7
Grécia,EL,11/15/2003,9.9,9.2,0.7
Grécia,EL,12/15/2003,9.9,9.3,0.6
Grécia,EL,1/15/2004,11.3,9.4,1.9
Grécia,EL,2/15/2004,10.6,9.4,1.2
Grécia,EL,3/15/2004,10.8,9.4,1.4
Grécia,EL,4/15/2004,10.7,9.4,1.3
Grécia,EL,5/15/2004,10.6,9.4,1.2
Grécia,EL,6/15/2004,10.5,9.3,1.2
Grécia,EL,7/15/2004,10.7,9.4,1.3
Grécia,EL,8/15/2004,10.6,9.4,1.2
Grécia,EL,9/15/2004,10.4,9.4,1
Grécia,EL,10/15/2004,10.4,9.4,1
Grécia,EL,11/15/2004,10.4,9.4,1
Grécia,EL,12/15/2004,10.2,9.4,0.8
Grécia,EL,1/15/2005,10.1,9.3,0.8
Grécia,EL,2/15/2005,9.9,9.3,0.6
Grécia,EL,3/15/2005,10.1,9.3,0.8
Grécia,EL,4/15/2005,10,9.4,0.6
Grécia,EL,5/15/2005,10,9.3,0.7
Grécia,EL,6/15/2005,10.2,9.3,0.9
Grécia,EL,7/15/2005,10.3,9.2,1.1
Grécia,EL,8/15/2005,10.1,9.2,0.9
Grécia,EL,9/15/2005,10.4,9.2,1.2
Grécia,EL,10/15/2005,10.1,9.2,0.9
Grécia,EL,11/15/2005,9.6,9.1,0.5
Grécia,EL,12/15/2005,9.6,9.1,0.5
Grécia,EL,1/15/2006,9.3,9,0.3
Grécia,EL,2/15/2006,9.6,8.9,0.7
Grécia,EL,3/15/2006,9,8.8,0.2
Grécia,EL,4/15/2006,9.1,8.7,0.4
Grécia,EL,5/15/2006,9.2,8.6,0.6
Grécia,EL,6/15/2006,9.2,8.5,0.7
Grécia,EL,7/15/2006,8.7,8.4,0.3
Grécia,EL,8/15/2006,8.9,8.4,0.5
Grécia,EL,9/15/2006,8.9,8.3,0.6
Grécia,EL,10/15/2006,8.4,8.2,0.2
Grécia,EL,11/15/2006,8.9,8.2,0.7
Grécia,EL,12/15/2006,9,8.1,0.9
Grécia,EL,1/15/2007,8.5,8,0.5
Grécia,EL,2/15/2007,8.7,7.9,0.8
Grécia,EL,3/15/2007,8.9,7.8,1.1
Grécia,EL,4/15/2007,8.5,7.7,0.8
Grécia,EL,5/15/2007,8.4,7.7,0.7
Grécia,EL,6/15/2007,8.6,7.6,1
Grécia,EL,7/15/2007,8.4,7.6,0.8
Grécia,EL,8/15/2007,8.3,7.6,0.7
Grécia,EL,9/15/2007,8.6,7.5,1.1
Grécia,EL,10/15/2007,8.3,7.5,0.8
Grécia,EL,11/15/2007,7.7,7.4,0.3
Grécia,EL,12/15/2007,8.3,7.5,0.8
Grécia,EL,1/15/2008,7.6,7.4,0.2
Grécia,EL,2/15/2008,7.6,7.4,0.2
Grécia,EL,3/15/2008,8.3,7.4,0.9
Grécia,EL,4/15/2008,7.7,7.5,0.2
Grécia,EL,5/15/2008,7.3,7.5,-0.2
Grécia,EL,6/15/2008,7.9,7.6,0.3
Grécia,EL,7/15/2008,7.6,7.6,0
Grécia,EL,8/15/2008,7.7,7.7,0
Grécia,EL,9/15/2008,8,7.8,0.2
Grécia,EL,10/15/2008,7.7,7.9,-0.2
Grécia,EL,11/15/2008,7.7,8.1,-0.4
Grécia,EL,12/15/2008,8.6,8.4,0.2
Grécia,EL,1/15/2009,9.1,8.8,0.3
Grécia,EL,2/15/2009,9.2,9.1,0.1
Grécia,EL,3/15/2009,9.1,9.4,-0.3
Grécia,EL,4/15/2009,9.5,9.5,0
Grécia,EL,5/15/2009,9.4,9.6,-0.2
Grécia,EL,6/15/2009,9.4,9.7,-0.3
Grécia,EL,7/15/2009,10,9.8,0.2
Grécia,EL,8/15/2009,10,9.9,0.1
Grécia,EL,9/15/2009,9.8,10,-0.2
Grécia,EL,10/15/2009,10.3,10.1,0.2
Grécia,EL,11/15/2009,11,10.2,0.8
Grécia,EL,12/15/2009,10.2,10.2,0
Grécia,EL,1/15/2010,11.3,10.3,1
Grécia,EL,2/15/2010,11.8,10.3,1.5
Grécia,EL,3/15/2010,11.4,10.3,1.1
Grécia,EL,4/15/2010,12.3,10.4,1.9
Grécia,EL,5/15/2010,12.6,10.4,2.2
Grécia,EL,6/15/2010,12.6,10.3,2.3
Grécia,EL,7/15/2010,13.1,10.3,2.8
Grécia,EL,8/15/2010,13.2,10.2,3
Grécia,EL,9/15/2010,13.5,10.2,3.3
Grécia,EL,10/15/2010,14.2,10.3,3.9
Grécia,EL,11/15/2010,14.3,10.2,4.1
Grécia,EL,12/15/2010,14.9,10.2,4.7
Grécia,EL,1/15/2011,15.2,10.1,5.1
Grécia,EL,2/15/2011,15.7,10.1,5.6
Grécia,EL,3/15/2011,16.4,10.1,6.3
Grécia,EL,4/15/2011,16.3,10,6.3
Grécia,EL,5/15/2011,17.4,10.1,7.3
Grécia,EL,6/15/2011,17.2,10.1,7.1
Grécia,EL,7/15/2011,18,10.2,7.8
Grécia,EL,8/15/2011,19.2,10.3,8.9
Grécia,EL,9/15/2011,18.9,10.5,8.4
Grécia,EL,10/15/2011,20.5,10.6,9.9
Grécia,EL,11/15/2011,20.8,10.7,10.1
Grécia,EL,12/15/2011,21.3,10.8,10.5
Grécia,EL,1/15/2012,21.6,10.9,10.7
Grécia,EL,2/15/2012,22.4,11,11.4
Grécia,EL,3/15/2012,23,11.2,11.8
Grécia,EL,4/15/2012,23.7,11.3,12.4
Grécia,EL,5/15/2012,24,11.4,12.6
Grécia,EL,6/15/2012,25.3,11.5,13.8
Grécia,EL,7/15/2012,25.5,11.6,13.9
Grécia,EL,8/15/2012,25.9,11.6,14.3
Grécia,EL,9/15/2012,26.5,11.7,14.8
Grécia,EL,10/15/2012,26.2,11.9,14.3
Grécia,EL,11/15/2012,27,12,15
Grécia,EL,12/15/2012,26.8,12,14.8
Grécia,EL,1/15/2013,27.3,12.2,15.1
Grécia,EL,2/15/2013,27.3,12.2,15.1
Grécia,EL,3/15/2013,27.6,12.2,15.4
Grécia,EL,4/15/2013,28,12.2,15.8
Grécia,EL,5/15/2013,27.9,12.2,15.7
Grécia,EL,6/15/2013,27.9,12.2,15.7
Grécia,EL,7/15/2013,28.3,12.1,16.2
Grécia,EL,8/15/2013,27.7,12.1,15.6
Grécia,EL,9/15/2013,28.2,12.1,16.1
Grécia,EL,10/15/2013,27.8,12.1,15.7
Grécia,EL,11/15/2013,27.8,12.1,15.7
Grécia,EL,12/15/2013,27.7,12,15.7
Grécia,EL,1/15/2014,27.3,12,15.3
Grécia,EL,2/15/2014,27.6,12,15.6
Grécia,EL,3/15/2014,27,11.9,15.1
Grécia,EL,4/15/2014,27.3,11.8,15.5
Grécia,EL,5/15/2014,27.2,11.8,15.4
Grécia,EL,6/15/2014,26.4,11.6,14.8
Grécia,EL,7/15/2014,26.5,11.7,14.8
Grécia,EL,8/15/2014,26.4,11.6,14.8
Grécia,EL,9/15/2014,26,11.6,14.4
Grécia,EL,10/15/2014,26.1,11.6,14.5
Grécia,EL,11/15/2014,25.7,11.6,14.1
Grécia,EL,12/15/2014,25.9,11.5,14.4
Grécia,EL,1/15/2015,25.7,11.4,14.3
Grécia,EL,2/15/2015,25.8,11.3,14.5
Grécia,EL,3/15/2015,26.3,11.3,15
Grécia,EL,4/15/2015,25.2,11.2,14
Grécia,EL,5/15/2015,25,11.2,13.8
Grécia,EL,6/15/2015,24.9,11.1,13.8
Grécia,EL,7/15/2015,24.9,10.8,14.1
Grécia,EL,8/15/2015,24.5,10.8,13.7
Grécia,EL,9/15/2015,24.7,10.7,14
Grécia,EL,10/15/2015,24.6,10.7,13.9
Grécia,EL,11/15/2015,24.4,10.6,13.8
Grécia,EL,12/15/2015,24.1,10.6,13.5
Grécia,EL,1/15/2016,24.6,10.5,14.1
Grécia,EL,2/15/2016,24.1,10.4,13.7
Grécia,EL,3/15/2016,24.3,10.4,13.9
Grécia,EL,4/15/2016,23.7,10.3,13.4
Grécia,EL,5/15/2016,23.8,10.2,13.6
Grécia,EL,6/15/2016,23.9,10.2,13.7
Grécia,EL,7/15/2016,23.6,10,13.6
Grécia,EL,8/15/2016,23.9,10,13.9
Grécia,EL,9/15/2016,23.6,9.9,13.7
Grécia,EL,10/15/2016,23.3,9.9,13.4
Grécia,EL,11/15/2016,23.8,9.9,13.9
Grécia,EL,12/15/2016,24,9.8,14.2
Grécia,EL,1/15/2017,23.2,9.6,13.6
Grécia,EL,2/15/2017,23.2,9.5,13.7
Grécia,EL,3/15/2017,22.7,9.5,13.2
Grécia,EL,4/15/2017,21.8,9.3,12.5
Grécia,EL,5/15/2017,22.2,9.3,12.9
Grécia,EL,6/15/2017,21.7,9.1,12.6
Grécia,EL,7/15/2017,21.1,9.1,12
Grécia,EL,8/15/2017,21.1,9,12.1
Grécia,EL,9/15/2017,21.2,8.9,12.3
Grécia,EL,10/15/2017,21.1,8.8,12.3
Grécia,EL,11/15/2017,21.3,8.8,12.5
Grécia,EL,12/15/2017,21.3,8.7,12.6
Grécia,EL,1/15/2018,20.8,8.7,12.1
Grécia,EL,2/15/2018,21.1,8.6,12.5
Grécia,EL,3/15/2018,20.7,8.5,12.2
Grécia,EL,4/15/2018,20.2,8.4,11.8
Grécia,EL,5/15/2018,19.5,8.3,11.2
Grécia,EL,6/15/2018,19.5,8.2,11.3
Grécia,EL,7/15/2018,19.4,8.1,11.3
Grécia,EL,8/15/2018,19.3,8,11.3
Grécia,EL,9/15/2018,19.2,8,11.2
Grécia,EL,10/15/2018,19.1,8,11.1
Grécia,EL,11/15/2018,19.1,7.9,11.2
Grécia,EL,12/15/2018,19,7.9,11.1
Grécia,EL,1/15/2019,19.5,7.9,11.6
Grécia,EL,2/15/2019,19.2,7.8,11.4
Grécia,EL,3/15/2019,18.5,7.7,10.8
Grécia,EL,4/15/2019,18.5,7.7,10.8
Grécia,EL,5/15/2019,17.5,7.6,9.9
Grécia,EL,6/15/2019,17.3,7.5,9.8
Grécia,EL,7/15/2019,17.9,7.5,10.4
Grécia,EL,8/15/2019,17.3,7.5,9.8
Grécia,EL,9/15/2019,17.4,7.5,9.9
Grécia,EL,10/15/2019,17.4,7.4,10
Grécia,EL,11/15/2019,17,7.5,9.5
Grécia,EL,12/15/2019,16.9,7.5,9.4
Grécia,EL,1/15/2020,16.6,7.5,9.1
Grécia,EL,2/15/2020,15.9,7.3,8.6
Grécia,EL,3/15/2020,16.9,7.2,9.7
Grécia,EL,4/15/2020,18.5,7.4,11.1
Grécia,EL,5/15/2020,19.6,7.7,11.9
Grécia,EL,6/15/2020,20.3,8.1,12.2
Grécia,EL,7/15/2020,17.7,8.5,9.2
Grécia,EL,8/15/2020,16.9,8.6,8.3
Grécia,EL,9/15/2020,17,8.6,8.4
Grécia,EL,10/15/2020,17.8,8.4,9.4
Grécia,EL,11/15/2020,17.5,8.2,9.3
Grécia,EL,12/15/2020,16.7,8.2,8.5
Grécia,EL,1/15/2021,16,8.3,7.7
Grécia,EL,2/15/2021,16,8.3,7.7
Grécia,EL,3/15/2021,16.7,8.2,8.5
Grécia,EL,4/15/2021,17.2,8.3,8.9
Grécia,EL,5/15/2021,15.9,8.1,7.8
Grécia,EL,6/15/2021,15.1,7.9,7.2
Grécia,EL,7/15/2021,14.1,7.7,6.4
Grécia,EL,8/15/2021,14.1,7.6,6.5
Grécia,EL,9/15/2021,13.3,7.4,5.9
Grécia,EL,10/15/2021,13.2,7.3,5.9
Grécia,EL,11/15/2021,13.2,7.2,6
Grécia,EL,12/15/2021,12.9,7.1,5.8
Grécia,EL,1/15/2022,13.1,7,6.1
Grécia,EL,2/15/2022,13.1,6.9,6.2
Grécia,EL,3/15/2022,12.7,6.9,5.8
Grécia,EL,4/15/2022,12.5,6.8,5.7
Grécia,EL,5/15/2022,12.8,6.8,6
Grécia,EL,6/15/2022,12.4,6.8,5.6
Grécia,EL,7/15/2022,12.8,6.7,6.1
Grécia,EL,8/15/2022,12.3,6.8,5.5
Grécia,EL,9/15/2022,12.1,6.7,5.4
Grécia,EL,10/15/2022,11.8,6.7,5.1
Grécia,EL,11/15/2022,11.5,6.7,4.8
Grécia,EL,12/15/2022,12,6.8,5.2
Grécia,EL,1/15/2023,10.6,6.7,3.9
Grécia,EL,2/15/2023,11.2,6.6,4.6
Grécia,EL,3/15/2023,11.6,6.6,5
Grécia,EL,4/15/2023,11.4,6.5,4.9
Grécia,EL,5/15/2023,11.2,6.5,4.7
Grécia,EL,6/15/2023,11.6,6.5,5.1
Grécia,EL,7/15/2023,11.7,6.6,5.1
Grécia,EL,8/15/2023,11.3,6.6,4.7
Grécia,EL,9/15/2023,10.8,6.6,4.2
Grécia,EL,10/15/2023,10.8,6.6,4.2
Grécia,EL,11/15/2023,10.1,6.6,3.5
Grécia,EL,12/15/2023,10.4,6.5,3.9
Grécia,EL,1/15/2024,11.7,6.6,5.1
Grécia,EL,2/15/2024,11.6,6.6,5
Grécia,EL,3/15/2024,10.8,6.5,4.3
Grécia,EL,4/15/2024,10.8,6.4,4.4
Grécia,EL,5/15/2024,10.4,6.4,4
Grécia,EL,6/15/2024,8.8,6.4,2.4
Grécia,EL,7/15/2024,9.8,6.4,3.4
Grécia,EL,8/15/2024,9.4,6.3,3.1
Grécia,EL,9/15/2024,9.6,6.3,3.3
Grécia,EL,10/15/2024,9.7,6.3,3.4
Grécia,EL,11/15/2024,9.6,6.2,3.4
Grécia,EL,12/15/2024,9.3,6.3,3
Grécia,EL,1/15/2025,9.8,6.3,3.5
Grécia,EL,2/15/2025,9.3,6.3,3
Grécia,EL,3/15/2025,9.5,6.4,3.1
Grécia,EL,4/15/2025,8.9,6.3,2.6
Grécia,EL,5/15/2025,8.5,6.4,2.1
Grécia,EL,6/15/2025,9,6.3,2.7
Espanha,ES,1/15/2000,12.8,9.4,3.4
Espanha,ES,2/15/2000,12.4,9.4,3
Espanha,ES,3/15/2000,12.2,9.3,2.9
Espanha,ES,4/15/2000,12,9.2,2.8
Espanha,ES,5/15/2000,11.9,9.1,2.8
Espanha,ES,6/15/2000,11.9,9.1,2.8
Espanha,ES,7/15/2000,11.9,9,2.9
Espanha,ES,8/15/2000,11.8,9,2.8
Espanha,ES,9/15/2000,11.7,8.9,2.8
Espanha,ES,10/15/2000,11.7,8.8,2.9
Espanha,ES,11/15/2000,11.5,8.8,2.7
Espanha,ES,12/15/2000,11.2,8.7,2.5
Espanha,ES,1/15/2001,10.8,8.6,2.2
Espanha,ES,2/15/2001,10.7,8.5,2.2
Espanha,ES,3/15/2001,10.5,8.5,2
Espanha,ES,4/15/2001,10.4,8.5,1.9
Espanha,ES,5/15/2001,10.6,8.5,2.1
Espanha,ES,6/15/2001,10.5,8.5,2
Espanha,ES,7/15/2001,10.5,8.5,2
Espanha,ES,8/15/2001,10.6,8.5,2.1
Espanha,ES,9/15/2001,10.5,8.5,2
Espanha,ES,10/15/2001,10.5,8.5,2
Espanha,ES,11/15/2001,10.6,8.6,2
Espanha,ES,12/15/2001,10.7,8.6,2.1
Espanha,ES,1/15/2002,11.1,8.6,2.5
Espanha,ES,2/15/2002,11.5,8.6,2.9
Espanha,ES,3/15/2002,11.2,8.6,2.6
Espanha,ES,4/15/2002,11.2,8.6,2.6
Espanha,ES,5/15/2002,11.2,8.7,2.5
Espanha,ES,6/15/2002,11.4,8.7,2.7
Espanha,ES,7/15/2002,11.7,8.8,2.9
Espanha,ES,8/15/2002,11.8,8.8,3
Espanha,ES,9/15/2002,11.7,8.9,2.8
Espanha,ES,10/15/2002,11.6,8.9,2.7
Espanha,ES,11/15/2002,11.6,8.9,2.7
Espanha,ES,12/15/2002,11.6,9,2.6
Espanha,ES,1/15/2003,11.7,9.1,2.6
Espanha,ES,2/15/2003,11.7,9.1,2.6
Espanha,ES,3/15/2003,11.6,9.2,2.4
Espanha,ES,4/15/2003,11.4,9.2,2.2
Espanha,ES,5/15/2003,11.3,9.2,2.1
Espanha,ES,6/15/2003,11.5,9.2,2.3
Espanha,ES,7/15/2003,11.6,9.2,2.4
Espanha,ES,8/15/2003,11.5,9.2,2.3
Espanha,ES,9/15/2003,11.5,9.2,2.3
Espanha,ES,10/15/2003,11.4,9.2,2.2
Espanha,ES,11/15/2003,11.3,9.2,2.1
Espanha,ES,12/15/2003,11.4,9.3,2.1
Espanha,ES,1/15/2004,11.3,9.4,1.9
Espanha,ES,2/15/2004,11.2,9.4,1.8
Espanha,ES,3/15/2004,11.1,9.4,1.7
Espanha,ES,4/15/2004,11.2,9.4,1.8
Espanha,ES,5/15/2004,11.2,9.4,1.8
Espanha,ES,6/15/2004,11.2,9.3,1.9
Espanha,ES,7/15/2004,11,9.4,1.6
Espanha,ES,8/15/2004,11,9.4,1.6
Espanha,ES,9/15/2004,10.9,9.4,1.5
Espanha,ES,10/15/2004,10.7,9.4,1.3
Espanha,ES,11/15/2004,10.6,9.4,1.2
Espanha,ES,12/15/2004,10.3,9.4,0.9
Espanha,ES,1/15/2005,10.1,9.3,0.8
Espanha,ES,2/15/2005,9.9,9.3,0.6
Espanha,ES,3/15/2005,9.7,9.3,0.4
Espanha,ES,4/15/2005,9.7,9.4,0.3
Espanha,ES,5/15/2005,9.4,9.3,0.1
Espanha,ES,6/15/2005,9.1,9.3,-0.2
Espanha,ES,7/15/2005,8.8,9.2,-0.4
Espanha,ES,8/15/2005,8.6,9.2,-0.6
Espanha,ES,9/15/2005,8.5,9.2,-0.7
Espanha,ES,10/15/2005,8.6,9.2,-0.6
Espanha,ES,11/15/2005,8.7,9.1,-0.4
Espanha,ES,12/15/2005,8.8,9.1,-0.3
Espanha,ES,1/15/2006,8.8,9,-0.2
Espanha,ES,2/15/2006,8.7,8.9,-0.2
Espanha,ES,3/15/2006,8.7,8.8,-0.1
Espanha,ES,4/15/2006,8.6,8.7,-0.1
Espanha,ES,5/15/2006,8.5,8.6,-0.1
Espanha,ES,6/15/2006,8.4,8.5,-0.1
Espanha,ES,7/15/2006,8.3,8.4,-0.1
Espanha,ES,8/15/2006,8.3,8.4,-0.1
Espanha,ES,9/15/2006,8.2,8.3,-0.1
Espanha,ES,10/15/2006,8.2,8.2,0
Espanha,ES,11/15/2006,8.3,8.2,0.1
Espanha,ES,12/15/2006,8.3,8.1,0.2
Espanha,ES,1/15/2007,8.3,8,0.3
Espanha,ES,2/15/2007,8.2,7.9,0.3
Espanha,ES,3/15/2007,8.1,7.8,0.3
Espanha,ES,4/15/2007,8,7.7,0.3
Espanha,ES,5/15/2007,7.9,7.7,0.2
Espanha,ES,6/15/2007,8,7.6,0.4
Espanha,ES,7/15/2007,8.1,7.6,0.5
Espanha,ES,8/15/2007,8.3,7.6,0.7
Espanha,ES,9/15/2007,8.3,7.5,0.8
Espanha,ES,10/15/2007,8.4,7.5,0.9
Espanha,ES,11/15/2007,8.6,7.4,1.2
Espanha,ES,12/15/2007,8.8,7.5,1.3
Espanha,ES,1/15/2008,9.1,7.4,1.7
Espanha,ES,2/15/2008,9.3,7.4,1.9
Espanha,ES,3/15/2008,9.5,7.4,2.1
Espanha,ES,4/15/2008,10,7.5,2.5
Espanha,ES,5/15/2008,10.4,7.5,2.9
Espanha,ES,6/15/2008,10.8,7.6,3.2
Espanha,ES,7/15/2008,11.1,7.6,3.5
Espanha,ES,8/15/2008,11.5,7.7,3.8
Espanha,ES,9/15/2008,12,7.8,4.2
Espanha,ES,10/15/2008,12.9,7.9,5
Espanha,ES,11/15/2008,13.8,8.1,5.7
Espanha,ES,12/15/2008,14.8,8.4,6.4
Espanha,ES,1/15/2009,15.9,8.8,7.1
Espanha,ES,2/15/2009,16.8,9.1,7.7
Espanha,ES,3/15/2009,17.5,9.4,8.1
Espanha,ES,4/15/2009,17.8,9.5,8.3
Espanha,ES,5/15/2009,17.9,9.6,8.3
Espanha,ES,6/15/2009,17.9,9.7,8.2
Espanha,ES,7/15/2009,18,9.8,8.2
Espanha,ES,8/15/2009,18.2,9.9,8.3
Espanha,ES,9/15/2009,18.4,10,8.4
Espanha,ES,10/15/2009,18.6,10.1,8.5
Espanha,ES,11/15/2009,18.7,10.2,8.5
Espanha,ES,12/15/2009,18.9,10.2,8.7
Espanha,ES,1/15/2010,19.1,10.3,8.8
Espanha,ES,2/15/2010,19.2,10.3,8.9
Espanha,ES,3/15/2010,19.4,10.3,9.1
Espanha,ES,4/15/2010,19.8,10.4,9.4
Espanha,ES,5/15/2010,20,10.4,9.6
Espanha,ES,6/15/2010,20.1,10.3,9.8
Espanha,ES,7/15/2010,19.9,10.3,9.6
Espanha,ES,8/15/2010,20,10.2,9.8
Espanha,ES,9/15/2010,20.1,10.2,9.9
Espanha,ES,10/15/2010,20.1,10.3,9.8
Espanha,ES,11/15/2010,20.2,10.2,10
Espanha,ES,12/15/2010,20.4,10.2,10.2
Espanha,ES,1/15/2011,20.4,10.1,10.3
Espanha,ES,2/15/2011,20.5,10.1,10.4
Espanha,ES,3/15/2011,20.6,10.1,10.5
Espanha,ES,4/15/2011,20.6,10,10.6
Espanha,ES,5/15/2011,20.7,10.1,10.6
Espanha,ES,6/15/2011,21,10.1,10.9
Espanha,ES,7/15/2011,21.4,10.2,11.2
Espanha,ES,8/15/2011,21.7,10.3,11.4
Espanha,ES,9/15/2011,22.1,10.5,11.6
Espanha,ES,10/15/2011,22.4,10.6,11.8
Espanha,ES,11/15/2011,22.7,10.7,12
Espanha,ES,12/15/2011,22.9,10.8,12.1
Espanha,ES,1/15/2012,23.2,10.9,12.3
Espanha,ES,2/15/2012,23.6,11,12.6
Espanha,ES,3/15/2012,23.9,11.2,12.7
Espanha,ES,4/15/2012,24.2,11.3,12.9
Espanha,ES,5/15/2012,24.6,11.4,13.2
Espanha,ES,6/15/2012,24.8,11.5,13.3
Espanha,ES,7/15/2012,25,11.6,13.4
Espanha,ES,8/15/2012,25.2,11.6,13.6
Espanha,ES,9/15/2012,25.5,11.7,13.8
