Ajustamento,Idade,Unidade,Sexo,Pais,Data,Valor,Grupo
SA,25-74,PC_ACT,M,ES,1/15/2016,17.2,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2016,17.1,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2016,16.9,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2016,16.8,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2016,16.7,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2016,16.5,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2016,16.2,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2016,16.1,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2016,15.9,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2016,15.6,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2016,15.5,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2016,15.3,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2017,15.1,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2017,14.9,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2017,14.7,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2017,14.4,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2017,14,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2017,13.8,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2017,13.6,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2017,13.5,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2017,13.4,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2017,13.4,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2017,13.4,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2017,13.4,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2018,13.3,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2018,13.1,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2018,12.9,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2018,12.5,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2018,12.3,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2018,12.1,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2018,12,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2018,11.9,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2018,11.8,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2018,11.6,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2018,11.5,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2018,11.3,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2019,11.1,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2019,11,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2019,11,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2019,11.2,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2019,11.3,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2019,11.2,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2019,11.2,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2019,11.1,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2019,11,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2019,11.1,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2019,11.1,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2019,11,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2020,10.8,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2020,10.4,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2020,11.6,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2020,12.6,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2020,12.7,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2020,12.9,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2020,12.9,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2020,12.9,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2020,12.8,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2020,12.6,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2020,12.5,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2020,12.5,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2021,12.4,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2021,12.2,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2021,12,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2021,12,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2021,12.1,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2021,12.2,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2021,12.3,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2021,12.1,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2021,11.7,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2021,11.1,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2021,10.6,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2021,10.5,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2022,10.4,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2022,10.4,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2022,10.5,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2022,10.3,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2022,10.1,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2022,9.8,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2022,9.6,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2022,9.5,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2022,9.8,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2022,10.1,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2022,10.3,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2022,10.3,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2023,10.2,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2023,10,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2023,9.6,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2023,9.2,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2023,9.1,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2023,9,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2024,9.2,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2024,9.2,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2024,9.1,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2024,8.9,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2024,8.9,M 25-74
SA,25-74,PC_ACT,M,ES,6/15/2024,8.9,M 25-74
SA,25-74,PC_ACT,M,ES,7/15/2024,9,M 25-74
SA,25-74,PC_ACT,M,ES,8/15/2024,8.9,M 25-74
SA,25-74,PC_ACT,M,ES,9/15/2024,8.8,M 25-74
SA,25-74,PC_ACT,M,ES,10/15/2024,8.6,M 25-74
SA,25-74,PC_ACT,M,ES,11/15/2024,8.5,M 25-74
SA,25-74,PC_ACT,M,ES,12/15/2024,8.4,M 25-74
SA,25-74,PC_ACT,M,ES,1/15/2025,8.4,M 25-74
SA,25-74,PC_ACT,M,ES,2/15/2025,8.4,M 25-74
SA,25-74,PC_ACT,M,ES,3/15/2025,8.4,M 25-74
SA,25-74,PC_ACT,M,ES,4/15/2025,8.5,M 25-74
SA,25-74,PC_ACT,M,ES,5/15/2025,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2000,7.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2000,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2000,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2000,7.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2000,7.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2000,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2000,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2000,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2000,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2000,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2000,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2000,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2001,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2001,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2001,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2001,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2001,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2001,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2001,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2001,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2001,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2001,7.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2001,7.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2001,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2002,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2002,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2002,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2002,7.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2002,7.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2002,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2002,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2002,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2002,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2002,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2002,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2002,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2003,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2003,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2003,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2003,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2003,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2003,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2003,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2003,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2003,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2003,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2003,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2003,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2004,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2004,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2004,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2004,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2004,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2004,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2005,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2005,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2005,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2005,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2005,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2005,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2005,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2005,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2005,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2005,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2005,7.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2005,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2006,7.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2006,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2006,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2006,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2006,6.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2006,6.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2006,6.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2006,6.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2006,6.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2006,6.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2006,6.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2006,6.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2007,6.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2007,6.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2007,6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2007,5.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2007,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2007,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2007,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2007,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2007,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2007,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2007,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2007,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2008,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2008,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2008,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2008,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2008,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2008,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2008,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2008,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2008,5.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2008,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2008,6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2008,6.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2009,6.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2009,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2009,7.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2009,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2009,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2009,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2009,7.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2009,8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2009,8.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2009,8.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2009,8.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2009,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2010,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2010,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2010,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2010,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2010,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2010,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2011,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2011,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2011,8.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2011,8.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2011,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2011,8.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2011,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2011,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2011,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2011,8.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2011,8.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2011,9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2012,9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2012,9.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2012,9.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2012,9.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2012,9.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2012,9.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2012,9.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2012,9.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2012,9.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2012,9.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2012,9.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2012,10,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2013,10.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2013,10.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2013,10,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2013,9.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2013,9.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2013,9.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2014,9.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2014,9.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2014,9.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2014,9.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2014,9.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2014,9.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2014,9.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2014,9.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2014,9.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2014,9.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2014,9.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2014,9.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2015,9.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2015,9.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2015,9.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2015,9.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2015,9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2015,8.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2015,8.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2015,8.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2015,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2015,8.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2015,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2015,8.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2016,8.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2016,8.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2016,8.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2016,8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2016,8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2016,7.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2016,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2016,7.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2016,7.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2016,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2016,7.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2016,7.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2017,7.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2017,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2017,7.3,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2017,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2017,7.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2017,7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2017,6.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2017,6.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2017,6.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2017,6.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2017,6.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2017,6.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2018,6.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2018,6.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2018,6.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2018,6.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2018,6.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2018,6.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2018,6.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2018,6.1,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2018,6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2018,6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2018,6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2018,5.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2019,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2019,5.8,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2019,5.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2019,5.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2019,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2019,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2019,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2019,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2019,5.6,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,10/15/2019,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,11/15/2019,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,12/15/2019,5.5,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,1/15/2020,5.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,2/15/2020,5.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,3/15/2020,5.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,4/15/2020,5.7,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,5/15/2020,5.9,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,6/15/2020,6.2,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,7/15/2020,6.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,8/15/2020,6.4,M 25-74
SA,25-74,PC_ACT,M,EU27_2020,9/15/2020,6.4,M 25-74
