STRUCTURE_NAME,indic_de,Demographic indicator,Geo_Cod,Geo_Desc,Ano,OBS_VALUE,Rank
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,1994,5.4,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,1995,4.4,14
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,1996,5.6,7
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,1997,4.9,11
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,1998,4.6,11
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,1999,3.8,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2000,3.7,20
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2001,4.8,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2002,5.3,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2003,5.4,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2004,3.4,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2005,4.2,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2006,4.3,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2007,3.5,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2008,3.2,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2009,2.9,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2010,2.7,20
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2011,2.7,20
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2012,2.3,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2013,2.9,14
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2015,2.7,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2016,3.3,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2017,2.7,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2018,1.8,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2019,1.9,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2020,2.7,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2021,3,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2022,2.8,11
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SI,Slovenia,2023,2.4,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1960,10.9,22
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1961,11.3,20
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1962,10.5,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1963,9.9,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1964,9.6,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1965,9.3,23
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1966,9.4,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1967,9.3,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1968,8.4,20
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1969,8,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1970,8.2,21
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1971,8.4,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1972,7.5,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1973,7.3,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1974,7.2,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1975,7.3,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1976,7.1,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1977,7.2,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1978,6.9,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1979,6.4,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1980,6.5,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1981,6.1,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1982,6.2,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1983,5.1,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1984,5.5,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1985,5.4,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1986,5.7,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1987,4.9,20
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1988,5,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1989,4.5,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1990,5,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1991,4.8,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1992,4.8,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1993,4.4,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1994,4.1,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1995,3.9,19
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1996,4,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1997,4.1,18
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,1999,4.6,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2000,3.9,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2001,4,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2002,3.8,14
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2003,4.2,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2004,3.9,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2005,3.6,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2006,4,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2007,3.8,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2008,3.9,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2009,3.7,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2010,3.1,17
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2011,3.1,16
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2012,3.2,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2013,3,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2014,3,15
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2015,3.3,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2016,2.8,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2017,2.7,14
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2018,2.9,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2019,2.8,12
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2020,3.2,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2021,3.3,7
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2022,3.4,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,SK,Slovakia,2023,3.2,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1960,24.6,4
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1961,21.9,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1962,21.6,5
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1963,21.6,5
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1964,20.3,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1965,20.1,5
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1966,20.6,5
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1967,18.8,7
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1968,18.4,7
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1969,18.8,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1970,19.1,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1971,19.1,4
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1972,18.8,5
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1973,18,4
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1974,17.2,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1975,15.5,7
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1976,12.7,9
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1977,11.9,9
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1978,10.2,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1979,9.5,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1980,9.4,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1981,8.3,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1982,8.2,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1983,7.2,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1984,7,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1985,7.1,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1986,6.3,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1987,5.8,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1988,4.8,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1989,4.9,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1990,4.4,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1991,4.4,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1992,4.7,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1993,3.7,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1994,3.9,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1995,3.4,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1996,3.4,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1997,3.2,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1998,3.2,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,1999,2.8,22
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2000,3.3,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2001,3.3,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2002,2.8,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2003,3.1,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2004,3.1,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2005,2.9,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2006,2.5,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2007,2.5,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2008,2.7,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2009,2.5,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2010,2.7,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2011,2.4,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2012,2.3,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2013,2.3,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2017,2,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2018,2,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2019,2.3,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2020,2.5,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2021,2.2,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2022,1.9,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,AT,Austria,2023,2,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1960,20.5,7
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1961,18.6,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1962,18,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1963,17.6,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1964,16.6,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1965,16,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1966,16.8,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1967,16,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1968,14.6,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1969,14.8,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1970,14.2,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1971,13.9,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1972,13.1,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1973,12.2,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1974,12,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1975,11.7,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1976,10.7,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1977,9.1,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1978,8.6,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1979,8.2,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1980,7.5,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1981,7.3,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1982,6.7,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1983,6.5,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1984,5.9,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1985,5.8,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1986,5.1,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1987,5.6,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1988,5.1,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1989,4.2,20
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1990,4.2,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1991,4.3,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1992,4.2,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1997,3.6,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,1999,3.1,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2000,2.9,20
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2003,2.9,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2004,2.5,20
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2005,2.6,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2007,2.5,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2008,2.6,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2009,2.3,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2010,2.2,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2014,2.3,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2022,2,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BE,Belgium,2023,2.2,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1960,19.4,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1961,17.4,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1962,16.5,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1963,15.3,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1964,15,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1965,13.8,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1966,14.2,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1967,15,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1968,14.4,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1969,13.8,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1970,13.2,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1971,12.8,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1972,13.4,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1973,14.2,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1974,14.1,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1975,13,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1976,12.5,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,BG,Bulgaria,1977,11.6,10
