NUTS3_Cod,NUTS3_Desc,Sexo,Idade,População,Pct
191,Região de Aveiro,Mulheres,51,2851,0.0078
191,Região de Aveiro,Mulheres,52,2975,0.0081
191,Região de Aveiro,Mulheres,53,2819,0.0077
191,Região de Aveiro,Mulheres,54,2807,0.0076
191,Região de Aveiro,Mulheres,55,2850,0.0078
191,Região de Aveiro,Mulheres,56,2903,0.0079
191,Região de Aveiro,Mulheres,57,2798,0.0076
191,Região de Aveiro,Mulheres,58,2783,0.0076
191,Região de Aveiro,Mulheres,59,2889,0.0079
191,Região de Aveiro,Mulheres,60,2806,0.0076
191,Região de Aveiro,Mulheres,61,2686,0.0073
191,Região de Aveiro,Mulheres,62,2734,0.0074
191,Região de Aveiro,Mulheres,63,2723,0.0074
191,Região de Aveiro,Mulheres,64,2699,0.0073
191,Região de Aveiro,Mulheres,65,2616,0.0071
191,Região de Aveiro,Mulheres,66,2521,0.0069
191,Região de Aveiro,Mulheres,67,2474,0.0067
191,Região de Aveiro,Mulheres,68,2453,0.0067
191,Região de Aveiro,Mulheres,69,2422,0.0066
191,Região de Aveiro,Mulheres,70,2320,0.0063
191,Região de Aveiro,Mulheres,71,2379,0.0065
191,Região de Aveiro,Mulheres,72,2447,0.0067
191,Região de Aveiro,Mulheres,73,2150,0.0059
191,Região de Aveiro,Mulheres,74,1997,0.0054
191,Região de Aveiro,Mulheres,75,2224,0.0061
191,Região de Aveiro,Mulheres,76,1915,0.0052
191,Região de Aveiro,Mulheres,77,1822,0.005
191,Região de Aveiro,Mulheres,78,1743,0.0047
191,Região de Aveiro,Mulheres,79,1568,0.0043
191,Região de Aveiro,Mulheres,80,1541,0.0042
191,Região de Aveiro,Mulheres,81,1561,0.0042
191,Região de Aveiro,Mulheres,82,1535,0.0042
191,Região de Aveiro,Mulheres,83,1406,0.0038
191,Região de Aveiro,Mulheres,84,1364,0.0037
191,Região de Aveiro,Mulheres,85,1259,0.0034
191,Região de Aveiro,Mulheres,86,1122,0.0031
191,Região de Aveiro,Mulheres,87,1023,0.0028
191,Região de Aveiro,Mulheres,88,910,0.0025
191,Região de Aveiro,Mulheres,89,790,0.0022
191,Região de Aveiro,Mulheres,90,634,0.0017
191,Região de Aveiro,Mulheres,91,517,0.0014
191,Região de Aveiro,Mulheres,92,475,0.0013
191,Região de Aveiro,Mulheres,93,363,0.001
191,Região de Aveiro,Mulheres,94,277,0.0008
191,Região de Aveiro,Mulheres,95,186,0.0005
191,Região de Aveiro,Mulheres,96,153,0.0004
191,Região de Aveiro,Mulheres,97,87,0.0002
191,Região de Aveiro,Mulheres,98,73,0.0002
191,Região de Aveiro,Mulheres,99,51,0.0001
191,Região de Aveiro,Mulheres,100,79,0.0002
192,Região de Coimbra,Homens,0,1333,-0.0031
192,Região de Coimbra,Homens,1,1485,-0.0034
192,Região de Coimbra,Homens,2,1602,-0.0037
192,Região de Coimbra,Homens,3,1646,-0.0038
192,Região de Coimbra,Homens,4,1658,-0.0038
192,Região de Coimbra,Homens,5,1695,-0.0039
192,Região de Coimbra,Homens,6,1609,-0.0037
192,Região de Coimbra,Homens,7,1573,-0.0036
192,Região de Coimbra,Homens,8,1671,-0.0038
192,Região de Coimbra,Homens,9,1759,-0.004
192,Região de Coimbra,Homens,10,1867,-0.0043
192,Região de Coimbra,Homens,11,1856,-0.0042
192,Região de Coimbra,Homens,12,1956,-0.0045
192,Região de Coimbra,Homens,13,1882,-0.0043
192,Região de Coimbra,Homens,14,1935,-0.0044
192,Região de Coimbra,Homens,15,1951,-0.0045
192,Região de Coimbra,Homens,16,2060,-0.0047
192,Região de Coimbra,Homens,17,2001,-0.0046
192,Região de Coimbra,Homens,18,2092,-0.0048
192,Região de Coimbra,Homens,19,2146,-0.0049
192,Região de Coimbra,Homens,20,2205,-0.005
192,Região de Coimbra,Homens,21,2254,-0.0052
192,Região de Coimbra,Homens,22,2186,-0.005
192,Região de Coimbra,Homens,23,2134,-0.0049
192,Região de Coimbra,Homens,24,2079,-0.0048
192,Região de Coimbra,Homens,25,2084,-0.0048
192,Região de Coimbra,Homens,26,2036,-0.0047
192,Região de Coimbra,Homens,27,2087,-0.0048
192,Região de Coimbra,Homens,28,1980,-0.0045
192,Região de Coimbra,Homens,29,2057,-0.0047
192,Região de Coimbra,Homens,30,2071,-0.0047
192,Região de Coimbra,Homens,31,2118,-0.0048
192,Região de Coimbra,Homens,32,1989,-0.0046
192,Região de Coimbra,Homens,33,1973,-0.0045
192,Região de Coimbra,Homens,34,2034,-0.0047
192,Região de Coimbra,Homens,35,2092,-0.0048
192,Região de Coimbra,Homens,36,2381,-0.0055
192,Região de Coimbra,Homens,37,2402,-0.0055
192,Região de Coimbra,Homens,38,2600,-0.006
192,Região de Coimbra,Homens,39,2641,-0.006
192,Região de Coimbra,Homens,40,2683,-0.0061
192,Região de Coimbra,Homens,41,2837,-0.0065
192,Região de Coimbra,Homens,42,3045,-0.007
192,Região de Coimbra,Homens,43,3031,-0.0069
192,Região de Coimbra,Homens,44,3184,-0.0073
192,Região de Coimbra,Homens,45,3197,-0.0073
192,Região de Coimbra,Homens,46,3113,-0.0071
192,Região de Coimbra,Homens,47,2984,-0.0068
192,Região de Coimbra,Homens,48,3093,-0.0071
192,Região de Coimbra,Homens,49,3017,-0.0069
192,Região de Coimbra,Homens,50,2920,-0.0067
192,Região de Coimbra,Homens,51,3046,-0.007
192,Região de Coimbra,Homens,52,3036,-0.0069
192,Região de Coimbra,Homens,53,2926,-0.0067
192,Região de Coimbra,Homens,54,2985,-0.0068
192,Região de Coimbra,Homens,55,3043,-0.007
192,Região de Coimbra,Homens,56,3065,-0.007
192,Região de Coimbra,Homens,57,3024,-0.0069
192,Região de Coimbra,Homens,58,3083,-0.0071
192,Região de Coimbra,Homens,59,3066,-0.007
192,Região de Coimbra,Homens,60,2976,-0.0068
192,Região de Coimbra,Homens,61,3051,-0.007
192,Região de Coimbra,Homens,62,3034,-0.0069
192,Região de Coimbra,Homens,63,3024,-0.0069
192,Região de Coimbra,Homens,64,2857,-0.0065
192,Região de Coimbra,Homens,65,3021,-0.0069
192,Região de Coimbra,Homens,66,2757,-0.0063
192,Região de Coimbra,Homens,67,2789,-0.0064
192,Região de Coimbra,Homens,68,2761,-0.0063
192,Região de Coimbra,Homens,69,2794,-0.0064
192,Região de Coimbra,Homens,70,2809,-0.0064
192,Região de Coimbra,Homens,71,2683,-0.0061
192,Região de Coimbra,Homens,72,2745,-0.0063
192,Região de Coimbra,Homens,73,2438,-0.0056
192,Região de Coimbra,Homens,74,2351,-0.0054
192,Região de Coimbra,Homens,75,2449,-0.0056
192,Região de Coimbra,Homens,76,2173,-0.005
192,Região de Coimbra,Homens,77,2001,-0.0046
192,Região de Coimbra,Homens,78,1919,-0.0044
192,Região de Coimbra,Homens,79,1697,-0.0039
192,Região de Coimbra,Homens,80,1677,-0.0038
192,Região de Coimbra,Homens,81,1766,-0.004
192,Região de Coimbra,Homens,82,1556,-0.0036
192,Região de Coimbra,Homens,83,1443,-0.0033
192,Região de Coimbra,Homens,84,1288,-0.0029
192,Região de Coimbra,Homens,85,1226,-0.0028
192,Região de Coimbra,Homens,86,1012,-0.0023
192,Região de Coimbra,Homens,87,883,-0.002
192,Região de Coimbra,Homens,88,751,-0.0017
192,Região de Coimbra,Homens,89,574,-0.0013
192,Região de Coimbra,Homens,90,472,-0.0011
192,Região de Coimbra,Homens,91,396,-0.0009
192,Região de Coimbra,Homens,92,311,-0.0007
192,Região de Coimbra,Homens,93,225,-0.0005
192,Região de Coimbra,Homens,94,170,-0.0004
192,Região de Coimbra,Homens,95,128,-0.0003
192,Região de Coimbra,Homens,96,83,-0.0002
192,Região de Coimbra,Homens,97,53,-0.0001
192,Região de Coimbra,Homens,98,37,-0.0001
192,Região de Coimbra,Homens,99,25,-0.0001
192,Região de Coimbra,Homens,100,25,-0.0001
192,Região de Coimbra,Mulheres,0,1366,0.0031
192,Região de Coimbra,Mulheres,1,1446,0.0033
192,Região de Coimbra,Mulheres,2,1485,0.0034
192,Região de Coimbra,Mulheres,3,1484,0.0034
192,Região de Coimbra,Mulheres,4,1578,0.0036
192,Região de Coimbra,Mulheres,5,1632,0.0037
192,Região de Coimbra,Mulheres,6,1538,0.0035
192,Região de Coimbra,Mulheres,7,1473,0.0034
192,Região de Coimbra,Mulheres,8,1557,0.0036
192,Região de Coimbra,Mulheres,9,1729,0.004
192,Região de Coimbra,Mulheres,10,1798,0.0041
192,Região de Coimbra,Mulheres,11,1668,0.0038
192,Região de Coimbra,Mulheres,12,1696,0.0039
192,Região de Coimbra,Mulheres,13,1821,0.0042
192,Região de Coimbra,Mulheres,14,1848,0.0042
192,Região de Coimbra,Mulheres,15,1887,0.0043
192,Região de Coimbra,Mulheres,16,1850,0.0042
192,Região de Coimbra,Mulheres,17,1959,0.0045
192,Região de Coimbra,Mulheres,18,2036,0.0047
192,Região de Coimbra,Mulheres,19,1914,0.0044
192,Região de Coimbra,Mulheres,20,2163,0.005
192,Região de Coimbra,Mulheres,21,2200,0.005
192,Região de Coimbra,Mulheres,22,2071,0.0047
192,Região de Coimbra,Mulheres,23,2219,0.0051
192,Região de Coimbra,Mulheres,24,2082,0.0048
192,Região de Coimbra,Mulheres,25,2007,0.0046
192,Região de Coimbra,Mulheres,26,1998,0.0046
192,Região de Coimbra,Mulheres,27,1979,0.0045
192,Região de Coimbra,Mulheres,28,1949,0.0045
192,Região de Coimbra,Mulheres,29,1978,0.0045
192,Região de Coimbra,Mulheres,30,1962,0.0045
192,Região de Coimbra,Mulheres,31,1990,0.0046
192,Região de Coimbra,Mulheres,32,2103,0.0048
192,Região de Coimbra,Mulheres,33,2091,0.0048
192,Região de Coimbra,Mulheres,34,2152,0.0049
192,Região de Coimbra,Mulheres,35,2201,0.005
192,Região de Coimbra,Mulheres,36,2438,0.0056
192,Região de Coimbra,Mulheres,37,2662,0.0061
192,Região de Coimbra,Mulheres,38,2827,0.0065
192,Região de Coimbra,Mulheres,39,2874,0.0066
192,Região de Coimbra,Mulheres,40,2880,0.0066
192,Região de Coimbra,Mulheres,41,3034,0.0069
192,Região de Coimbra,Mulheres,42,3150,0.0072
192,Região de Coimbra,Mulheres,43,3306,0.0076
192,Região de Coimbra,Mulheres,44,3536,0.0081
192,Região de Coimbra,Mulheres,45,3476,0.008
192,Região de Coimbra,Mulheres,46,3339,0.0076
192,Região de Coimbra,Mulheres,47,3340,0.0076
192,Região de Coimbra,Mulheres,48,3424,0.0078
192,Região de Coimbra,Mulheres,49,3284,0.0075
192,Região de Coimbra,Mulheres,50,3342,0.0077
192,Região de Coimbra,Mulheres,51,3275,0.0075
192,Região de Coimbra,Mulheres,52,3186,0.0073
192,Região de Coimbra,Mulheres,53,3280,0.0075
192,Região de Coimbra,Mulheres,54,3372,0.0077
192,Região de Coimbra,Mulheres,55,3392,0.0078
192,Região de Coimbra,Mulheres,56,3567,0.0082
192,Região de Coimbra,Mulheres,57,3383,0.0077
192,Região de Coimbra,Mulheres,58,3477,0.008
192,Região de Coimbra,Mulheres,59,3484,0.008
192,Região de Coimbra,Mulheres,60,3446,0.0079
192,Região de Coimbra,Mulheres,61,3422,0.0078
192,Região de Coimbra,Mulheres,62,3399,0.0078
192,Região de Coimbra,Mulheres,63,3399,0.0078
192,Região de Coimbra,Mulheres,64,3354,0.0077
192,Região de Coimbra,Mulheres,65,3369,0.0077
192,Região de Coimbra,Mulheres,66,3149,0.0072
192,Região de Coimbra,Mulheres,67,3258,0.0075
192,Região de Coimbra,Mulheres,68,3312,0.0076
192,Região de Coimbra,Mulheres,69,3275,0.0075
192,Região de Coimbra,Mulheres,70,3182,0.0073
192,Região de Coimbra,Mulheres,71,3229,0.0074
192,Região de Coimbra,Mulheres,72,3292,0.0075
192,Região de Coimbra,Mulheres,73,2992,0.0068
192,Região de Coimbra,Mulheres,74,2929,0.0067
192,Região de Coimbra,Mulheres,75,3074,0.007
192,Região de Coimbra,Mulheres,76,2738,0.0063
192,Região de Coimbra,Mulheres,77,2577,0.0059
192,Região de Coimbra,Mulheres,78,2500,0.0057
192,Região de Coimbra,Mulheres,79,2418,0.0055
192,Região de Coimbra,Mulheres,80,2377,0.0054
192,Região de Coimbra,Mulheres,81,2450,0.0056
192,Região de Coimbra,Mulheres,82,2445,0.0056
192,Região de Coimbra,Mulheres,83,2127,0.0049
192,Região de Coimbra,Mulheres,84,2009,0.0046
192,Região de Coimbra,Mulheres,85,1919,0.0044
192,Região de Coimbra,Mulheres,86,1794,0.0041
192,Região de Coimbra,Mulheres,87,1538,0.0035
192,Região de Coimbra,Mulheres,88,1403,0.0032
192,Região de Coimbra,Mulheres,89,1234,0.0028
192,Região de Coimbra,Mulheres,90,1090,0.0025
192,Região de Coimbra,Mulheres,91,885,0.002
192,Região de Coimbra,Mulheres,92,786,0.0018
192,Região de Coimbra,Mulheres,93,582,0.0013
192,Região de Coimbra,Mulheres,94,485,0.0011
192,Região de Coimbra,Mulheres,95,392,0.0009
192,Região de Coimbra,Mulheres,96,266,0.0006
192,Região de Coimbra,Mulheres,97,212,0.0005
192,Região de Coimbra,Mulheres,98,105,0.0002
192,Região de Coimbra,Mulheres,99,87,0.0002
192,Região de Coimbra,Mulheres,100,136,0.0003
193,Região de Leiria,Homens,0,1049,-0.0037
193,Região de Leiria,Homens,1,1151,-0.004
193,Região de Leiria,Homens,2,1064,-0.0037
193,Região de Leiria,Homens,3,1098,-0.0038
193,Região de Leiria,Homens,4,1205,-0.0042
193,Região de Leiria,Homens,5,1217,-0.0042
193,Região de Leiria,Homens,6,1167,-0.0041
193,Região de Leiria,Homens,7,1200,-0.0042
193,Região de Leiria,Homens,8,1192,-0.0042
193,Região de Leiria,Homens,9,1305,-0.0046
193,Região de Leiria,Homens,10,1326,-0.0046
193,Região de Leiria,Homens,11,1283,-0.0045
193,Região de Leiria,Homens,12,1360,-0.0047
193,Região de Leiria,Homens,13,1356,-0.0047
193,Região de Leiria,Homens,14,1403,-0.0049
193,Região de Leiria,Homens,15,1431,-0.005
193,Região de Leiria,Homens,16,1516,-0.0053
193,Região de Leiria,Homens,17,1458,-0.0051
193,Região de Leiria,Homens,18,1494,-0.0052
193,Região de Leiria,Homens,19,1504,-0.0052
193,Região de Leiria,Homens,20,1606,-0.0056
193,Região de Leiria,Homens,21,1677,-0.0058
193,Região de Leiria,Homens,22,1548,-0.0054
193,Região de Leiria,Homens,23,1538,-0.0054
193,Região de Leiria,Homens,24,1494,-0.0052
193,Região de Leiria,Homens,25,1568,-0.0055
193,Região de Leiria,Homens,26,1406,-0.0049
193,Região de Leiria,Homens,27,1468,-0.0051
193,Região de Leiria,Homens,28,1440,-0.005
193,Região de Leiria,Homens,29,1506,-0.0053
193,Região de Leiria,Homens,30,1508,-0.0053
193,Região de Leiria,Homens,31,1492,-0.0052
193,Região de Leiria,Homens,32,1435,-0.005
193,Região de Leiria,Homens,33,1380,-0.0048
193,Região de Leiria,Homens,34,1485,-0.0052
193,Região de Leiria,Homens,35,1502,-0.0052
193,Região de Leiria,Homens,36,1538,-0.0054
193,Região de Leiria,Homens,37,1645,-0.0057
193,Região de Leiria,Homens,38,1765,-0.0062
193,Região de Leiria,Homens,39,1769,-0.0062
193,Região de Leiria,Homens,40,1878,-0.0065
193,Região de Leiria,Homens,41,1920,-0.0067
193,Região de Leiria,Homens,42,1959,-0.0068
193,Região de Leiria,Homens,43,2042,-0.0071
193,Região de Leiria,Homens,44,2117,-0.0074
193,Região de Leiria,Homens,45,2135,-0.0074
193,Região de Leiria,Homens,46,2062,-0.0072
193,Região de Leiria,Homens,47,2058,-0.0072
193,Região de Leiria,Homens,48,2089,-0.0073
193,Região de Leiria,Homens,49,1979,-0.0069
193,Região de Leiria,Homens,50,2001,-0.007
193,Região de Leiria,Homens,51,1948,-0.0068
193,Região de Leiria,Homens,52,2043,-0.0071
193,Região de Leiria,Homens,53,2025,-0.0071
193,Região de Leiria,Homens,54,2006,-0.007
193,Região de Leiria,Homens,55,2004,-0.007
193,Região de Leiria,Homens,56,2014,-0.007
193,Região de Leiria,Homens,57,1889,-0.0066
193,Região de Leiria,Homens,58,1975,-0.0069
193,Região de Leiria,Homens,59,1951,-0.0068
193,Região de Leiria,Homens,60,1926,-0.0067
193,Região de Leiria,Homens,61,1903,-0.0066
193,Região de Leiria,Homens,62,1935,-0.0067
193,Região de Leiria,Homens,63,1889,-0.0066
193,Região de Leiria,Homens,64,1819,-0.0063
193,Região de Leiria,Homens,65,1905,-0.0066
193,Região de Leiria,Homens,66,1848,-0.0064
193,Região de Leiria,Homens,67,1673,-0.0058
193,Região de Leiria,Homens,68,1737,-0.0061
193,Região de Leiria,Homens,69,1719,-0.006
193,Região de Leiria,Homens,70,1620,-0.0056
193,Região de Leiria,Homens,71,1676,-0.0058
193,Região de Leiria,Homens,72,1715,-0.006
193,Região de Leiria,Homens,73,1426,-0.005
193,Região de Leiria,Homens,74,1430,-0.005
193,Região de Leiria,Homens,75,1379,-0.0048
193,Região de Leiria,Homens,76,1324,-0.0046
193,Região de Leiria,Homens,77,1304,-0.0045
193,Região de Leiria,Homens,78,1152,-0.004
193,Região de Leiria,Homens,79,1089,-0.0038
193,Região de Leiria,Homens,80,1053,-0.0037
193,Região de Leiria,Homens,81,1035,-0.0036
193,Região de Leiria,Homens,82,997,-0.0035
193,Região de Leiria,Homens,83,907,-0.0032
193,Região de Leiria,Homens,84,736,-0.0026
193,Região de Leiria,Homens,85,719,-0.0025
193,Região de Leiria,Homens,86,579,-0.002
193,Região de Leiria,Homens,87,559,-0.0019
193,Região de Leiria,Homens,88,473,-0.0016
193,Região de Leiria,Homens,89,361,-0.0013
193,Região de Leiria,Homens,90,293,-0.001
193,Região de Leiria,Homens,91,218,-0.0008
193,Região de Leiria,Homens,92,182,-0.0006
193,Região de Leiria,Homens,93,124,-0.0004
193,Região de Leiria,Homens,94,105,-0.0004
193,Região de Leiria,Homens,95,69,-0.0002
193,Região de Leiria,Homens,96,58,-0.0002
193,Região de Leiria,Homens,97,31,-0.0001
193,Região de Leiria,Homens,98,21,-0.0001
193,Região de Leiria,Homens,99,19,-0.0001
193,Região de Leiria,Homens,100,16,-0.0001
193,Região de Leiria,Mulheres,0,929,0.0032
193,Região de Leiria,Mulheres,1,1069,0.0037
193,Região de Leiria,Mulheres,2,1134,0.004
193,Região de Leiria,Mulheres,3,1084,0.0038
193,Região de Leiria,Mulheres,4,1151,0.004
193,Região de Leiria,Mulheres,5,1135,0.004
193,Região de Leiria,Mulheres,6,1088,0.0038
193,Região de Leiria,Mulheres,7,1097,0.0038
193,Região de Leiria,Mulheres,8,1080,0.0038
193,Região de Leiria,Mulheres,9,1180,0.0041
193,Região de Leiria,Mulheres,10,1235,0.0043
193,Região de Leiria,Mulheres,11,1175,0.0041
193,Região de Leiria,Mulheres,12,1309,0.0046
193,Região de Leiria,Mulheres,13,1286,0.0045
193,Região de Leiria,Mulheres,14,1401,0.0049
193,Região de Leiria,Mulheres,15,1381,0.0048
193,Região de Leiria,Mulheres,16,1377,0.0048
193,Região de Leiria,Mulheres,17,1371,0.0048
193,Região de Leiria,Mulheres,18,1465,0.0051
193,Região de Leiria,Mulheres,19,1339,0.0047
193,Região de Leiria,Mulheres,20,1512,0.0053
193,Região de Leiria,Mulheres,21,1511,0.0053
193,Região de Leiria,Mulheres,22,1507,0.0053
193,Região de Leiria,Mulheres,23,1524,0.0053
193,Região de Leiria,Mulheres,24,1431,0.005
193,Região de Leiria,Mulheres,25,1388,0.0048
193,Região de Leiria,Mulheres,26,1298,0.0045
193,Região de Leiria,Mulheres,27,1375,0.0048
193,Região de Leiria,Mulheres,28,1401,0.0049
193,Região de Leiria,Mulheres,29,1397,0.0049
193,Região de Leiria,Mulheres,30,1437,0.005
193,Região de Leiria,Mulheres,31,1417,0.0049
193,Região de Leiria,Mulheres,32,1453,0.0051
193,Região de Leiria,Mulheres,33,1462,0.0051
193,Região de Leiria,Mulheres,34,1499,0.0052
193,Região de Leiria,Mulheres,35,1533,0.0053
193,Região de Leiria,Mulheres,36,1664,0.0058
193,Região de Leiria,Mulheres,37,1752,0.0061
193,Região de Leiria,Mulheres,38,1896,0.0066
193,Região de Leiria,Mulheres,39,1846,0.0064
193,Região de Leiria,Mulheres,40,2021,0.007
193,Região de Leiria,Mulheres,41,2135,0.0074
193,Região de Leiria,Mulheres,42,2112,0.0074
193,Região de Leiria,Mulheres,43,2189,0.0076
193,Região de Leiria,Mulheres,44,2286,0.008
193,Região de Leiria,Mulheres,45,2328,0.0081
193,Região de Leiria,Mulheres,46,2205,0.0077
193,Região de Leiria,Mulheres,47,2210,0.0077
193,Região de Leiria,Mulheres,48,2278,0.0079
193,Região de Leiria,Mulheres,49,2153,0.0075
193,Região de Leiria,Mulheres,50,2185,0.0076
193,Região de Leiria,Mulheres,51,2103,0.0073
193,Região de Leiria,Mulheres,52,2218,0.0077
193,Região de Leiria,Mulheres,53,2158,0.0075
193,Região de Leiria,Mulheres,54,2111,0.0074
193,Região de Leiria,Mulheres,55,2108,0.0074
193,Região de Leiria,Mulheres,56,2201,0.0077
193,Região de Leiria,Mulheres,57,2157,0.0075
193,Região de Leiria,Mulheres,58,2179,0.0076
193,Região de Leiria,Mulheres,59,2121,0.0074
193,Região de Leiria,Mulheres,60,2192,0.0076
193,Região de Leiria,Mulheres,61,2186,0.0076
193,Região de Leiria,Mulheres,62,2128,0.0074
193,Região de Leiria,Mulheres,63,2075,0.0072
193,Região de Leiria,Mulheres,64,1922,0.0067
193,Região de Leiria,Mulheres,65,2040,0.0071
193,Região de Leiria,Mulheres,66,1984,0.0069
193,Região de Leiria,Mulheres,67,1973,0.0069
193,Região de Leiria,Mulheres,68,1937,0.0068
193,Região de Leiria,Mulheres,69,1872,0.0065
193,Região de Leiria,Mulheres,70,1881,0.0066
193,Região de Leiria,Mulheres,71,1829,0.0064
193,Região de Leiria,Mulheres,72,1987,0.0069
193,Região de Leiria,Mulheres,73,1850,0.0065
193,Região de Leiria,Mulheres,74,1771,0.0062
193,Região de Leiria,Mulheres,75,1814,0.0063
193,Região de Leiria,Mulheres,76,1550,0.0054
193,Região de Leiria,Mulheres,77,1495,0.0052
193,Região de Leiria,Mulheres,78,1546,0.0054
193,Região de Leiria,Mulheres,79,1399,0.0049
193,Região de Leiria,Mulheres,80,1385,0.0048
193,Região de Leiria,Mulheres,81,1365,0.0048
193,Região de Leiria,Mulheres,82,1416,0.0049
193,Região de Leiria,Mulheres,83,1229,0.0043
193,Região de Leiria,Mulheres,84,1238,0.0043
193,Região de Leiria,Mulheres,85,1076,0.0038
193,Região de Leiria,Mulheres,86,961,0.0034
193,Região de Leiria,Mulheres,87,898,0.0031
193,Região de Leiria,Mulheres,88,813,0.0028
193,Região de Leiria,Mulheres,89,677,0.0024
193,Região de Leiria,Mulheres,90,564,0.002
193,Região de Leiria,Mulheres,91,452,0.0016
193,Região de Leiria,Mulheres,92,405,0.0014
193,Região de Leiria,Mulheres,93,289,0.001
193,Região de Leiria,Mulheres,94,271,0.0009
193,Região de Leiria,Mulheres,95,190,0.0007
193,Região de Leiria,Mulheres,96,127,0.0004
193,Região de Leiria,Mulheres,97,99,0.0003
193,Região de Leiria,Mulheres,98,60,0.0002
193,Região de Leiria,Mulheres,99,36,0.0001
193,Região de Leiria,Mulheres,100,55,0.0002
194,Viseu Dão Lafões,Homens,0,834,-0.0033
194,Viseu Dão Lafões,Homens,1,871,-0.0034
194,Viseu Dão Lafões,Homens,2,907,-0.0036
194,Viseu Dão Lafões,Homens,3,908,-0.0036
194,Viseu Dão Lafões,Homens,4,935,-0.0037
194,Viseu Dão Lafões,Homens,5,993,-0.0039
194,Viseu Dão Lafões,Homens,6,904,-0.0036
194,Viseu Dão Lafões,Homens,7,951,-0.0038
194,Viseu Dão Lafões,Homens,8,975,-0.0039
194,Viseu Dão Lafões,Homens,9,1028,-0.0041
194,Viseu Dão Lafões,Homens,10,1170,-0.0046
194,Viseu Dão Lafões,Homens,11,1048,-0.0041
194,Viseu Dão Lafões,Homens,12,1143,-0.0045
194,Viseu Dão Lafões,Homens,13,1114,-0.0044
194,Viseu Dão Lafões,Homens,14,1094,-0.0043
194,Viseu Dão Lafões,Homens,15,1231,-0.0049
194,Viseu Dão Lafões,Homens,16,1277,-0.0051
194,Viseu Dão Lafões,Homens,17,1350,-0.0053
194,Viseu Dão Lafões,Homens,18,1343,-0.0053
194,Viseu Dão Lafões,Homens,19,1309,-0.0052
194,Viseu Dão Lafões,Homens,20,1378,-0.0055
194,Viseu Dão Lafões,Homens,21,1335,-0.0053
194,Viseu Dão Lafões,Homens,22,1334,-0.0053
194,Viseu Dão Lafões,Homens,23,1256,-0.005
194,Viseu Dão Lafões,Homens,24,1271,-0.005
194,Viseu Dão Lafões,Homens,25,1141,-0.0045
194,Viseu Dão Lafões,Homens,26,1156,-0.0046
194,Viseu Dão Lafões,Homens,27,1110,-0.0044
194,Viseu Dão Lafões,Homens,28,1133,-0.0045
194,Viseu Dão Lafões,Homens,29,1101,-0.0044
194,Viseu Dão Lafões,Homens,30,1085,-0.0043
194,Viseu Dão Lafões,Homens,31,1096,-0.0043
194,Viseu Dão Lafões,Homens,32,1165,-0.0046
194,Viseu Dão Lafões,Homens,33,1195,-0.0047
194,Viseu Dão Lafões,Homens,34,1148,-0.0045
194,Viseu Dão Lafões,Homens,35,1203,-0.0048
194,Viseu Dão Lafões,Homens,36,1269,-0.005
194,Viseu Dão Lafões,Homens,37,1408,-0.0056
194,Viseu Dão Lafões,Homens,38,1481,-0.0059
194,Viseu Dão Lafões,Homens,39,1515,-0.006
194,Viseu Dão Lafões,Homens,40,1577,-0.0062
194,Viseu Dão Lafões,Homens,41,1627,-0.0064
194,Viseu Dão Lafões,Homens,42,1609,-0.0064
194,Viseu Dão Lafões,Homens,43,1742,-0.0069
194,Viseu Dão Lafões,Homens,44,1884,-0.0075
194,Viseu Dão Lafões,Homens,45,1854,-0.0073
194,Viseu Dão Lafões,Homens,46,1757,-0.007
194,Viseu Dão Lafões,Homens,47,1697,-0.0067
194,Viseu Dão Lafões,Homens,48,1619,-0.0064
194,Viseu Dão Lafões,Homens,49,1649,-0.0065
